seed,od,decision_step,timestamp,delay_min,missing_rate,noise,ablation,mode,distance_m,truth_exposure,max_truth_risk,p95_truth_risk,high_risk_length_ratio,computation_ms,route_id
4102,1,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,trusted,5824.124144846271,0.8633531451957711,0.9401288869169386,0.9296278648093044,1.0,130.4353000014089,V1-4a5e33be0d3e
4102,1,6,2023-09-07T13:30:00+08:00,0,0.0,0.0,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,128.35389998508617,V1-dd130707c5f8
4102,0,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,shortest,10279.902722198703,0.8456097366019493,0.9226462954941541,0.9182750420427336,1.0,133.1765999784693,V1-2b25d45952cd
4102,0,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,trusted,10297.182344079098,0.8401488337118179,0.9226462954941541,0.9182750420427336,1.0,131.2663999851793,V1-8181819dcf22
4102,1,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,132.90710002183914,V1-dd130707c5f8
4102,1,6,2023-09-07T13:30:00+08:00,30,0.2,0.1,source_specific,trusted,5824.124144846271,0.8633531451957711,0.9401288869169386,0.9296278648093044,1.0,129.66539995977655,V1-4a5e33be0d3e
4102,0,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,trusted,10297.182344079098,0.8401488337118179,0.9226462954941541,0.9182750420427336,1.0,131.18199998280033,V1-8181819dcf22
4102,0,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,shortest,10279.902722198703,0.8456097366019493,0.9226462954941541,0.9182750420427336,1.0,126.86840002425015,V1-2b25d45952cd
4102,1,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,shortest,5821.749393550344,0.8700531448562527,0.9401288869169386,0.9357307911262569,1.0,120.83889998029917,V1-dd130707c5f8
4102,1,6,2023-09-07T13:30:00+08:00,60,0.4,0.1,source_specific,trusted,5892.829947229073,0.8637742872456754,0.9471680985145696,0.937641266060127,1.0,121.12160003744066,V1-48bf960f7235
4102,0,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,trusted,10297.182344079098,0.3813337437061625,0.482419329646247,0.4766929164560424,0.0,91.54159994795918,V1-211390acaf73
4102,0,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,shortest,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,91.88569994876161,V1-a09111667421
4102,1,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,trusted,5824.124144846271,0.40300664648625373,0.5157747144754293,0.4911488790649191,0.0,91.316299920436,V1-0c67dbcb3a72
4102,1,10,2023-09-07T14:30:00+08:00,60,0.4,0.1,source_specific,shortest,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,93.62129995133728,V1-8a14cec66c63
4102,0,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,trusted,10297.182344079098,0.3813337437061625,0.482419329646247,0.4766929164560424,0.0,92.5965000060387,V1-211390acaf73
4102,0,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,shortest,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,93.03360001649708,V1-a09111667421
4102,1,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,shortest,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,91.98670001933351,V1-8a14cec66c63
4102,1,10,2023-09-07T14:30:00+08:00,30,0.2,0.1,source_specific,trusted,5824.124144846271,0.40300664648625373,0.5157747144754293,0.4911488790649191,0.0,92.78390003601089,V1-0c67dbcb3a72
4102,0,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,trusted,10361.510411375662,0.37651221514907834,0.482419329646247,0.4766929164560424,0.0,90.9148000064306,V1-d5d3ef754115
4102,0,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,shortest,10279.902722198703,0.3868187992660867,0.4856100550401691,0.482419329646247,0.0,92.09310001460835,V1-a09111667421
4102,1,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,trusted,5860.074738436572,0.3973252796711451,0.5157747144754293,0.4911488790649191,0.0,92.6264000008814,V1-eebff7f6e1f7
4102,1,10,2023-09-07T14:30:00+08:00,0,0.0,0.0,source_specific,shortest,5821.749393550344,0.40970096645722104,0.5157747144754293,0.49257656296779434,0.0,91.77390002878383,V1-8a14cec66c63
