scenario_family,seed,od_id,condition_id,method,rain_delay_min,water_delay_min,water_missing_rate,water_noise_sigma,distance_m,truth_exposure,max_truth_risk,p95_truth_risk,high_risk_length_ratio,route_overlap_with_rain,rain_effective_weight_mean,water_effective_weight_mean,water_effective_weight_p90,fallback_fraction,confidence_mean,uncertainty_mean
moving_center,9103,OD02,M3_water_missing,rain_only,0,0,1.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9103,OD02,M3_water_missing,v2_naive,0,0,1.0,0.0,4934.65106276426,0.4040450427061785,0.47869744854557744,0.4597699754279165,0.0,0.7686259578269142,,,,,0.29749999999753546,0.4050000000014582
moving_center,9103,OD02,M3_water_missing,v2_reliability_universal,0,0,1.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.9999999999969418,0.0,0.0,0.0,0.4999999999984709,0.500000000001529
moving_center,9103,OD02,M3_water_missing,v2_reliability_source_specific,0,0,1.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.9999999999969418,0.0,0.0,0.0,0.4999999999984709,0.500000000001529
moving_center,9103,OD01,M4_water_degraded,rain_only,0,0,0.2,0.15,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9103,OD01,M4_water_degraded,v2_naive,0,0,0.2,0.15,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,,,,,0.3137045703096658,0.3872482147990856
moving_center,9103,OD01,M4_water_degraded,v2_reliability_universal,0,0,0.2,0.15,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,0.9999999999944482,0.11314280190105187,0.40027096104456544,0.0,0.5188571336473994,0.4811428663526005
moving_center,9103,OD01,M4_water_degraded,v2_reliability_source_specific,0,0,0.2,0.15,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,0.9999999999944482,0.0847626009535765,0.32073846288456903,0.0,0.5141271001561535,0.48587289984384646
moving_center,9103,OD02,M4_water_degraded,rain_only,0,0,0.2,0.15,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9103,OD02,M4_water_degraded,v2_naive,0,0,0.2,0.15,4934.65106276426,0.4040450427061785,0.47869744854557744,0.4597699754279165,0.0,0.7686259578269142,,,,,0.328016069891556,0.3744351884352507
moving_center,9103,OD02,M4_water_degraded,v2_reliability_universal,0,0,0.2,0.15,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.9999999999969418,0.22234397359239677,0.5315829857746496,0.0,0.5370573289305369,0.4629426710694628
moving_center,9103,OD02,M4_water_degraded,v2_reliability_source_specific,0,0,0.2,0.15,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.9999999999969418,0.20467999993365263,0.48225607560671147,0.0,0.5341133333207462,0.4658866666792535
moving_center,9103,OD01,M5_rain_stale,rain_only,60,0,0.0,0.0,11795.538521401335,0.41360803672656304,0.4915424142149244,0.4595703285045158,0.0,1.0,,,,,0.33844908587251554,0.08000000000498818
moving_center,9103,OD01,M5_rain_stale,v2_naive,60,0,0.0,0.0,11795.538521401335,0.41360803672656304,0.4915424142149244,0.4595703285045158,0.0,1.0,,,,,0.155373019014549,0.34819504316332317
moving_center,9103,OD01,M5_rain_stale,v2_reliability_universal,60,0,0.0,0.0,11795.538521401335,0.41360803672656304,0.4915424142149244,0.4595703285045158,0.0,1.0,0.3678794411696073,0.5270196351760078,1.2300062355203125,0.0,0.2717763264474716,0.7282236735525284
moving_center,9103,OD01,M5_rain_stale,v2_reliability_source_specific,60,0,0.0,0.0,11795.538521401335,0.41360803672656304,0.4915424142149244,0.4595703285045158,0.0,1.0,0.3678794411696073,0.4624574882958445,1.0874665882905055,0.0,0.26101596863411103,0.738984031365889
moving_center,9103,OD02,M5_rain_stale,rain_only,60,0,0.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,,,,,0.33844908587453204,0.08000000000305797
moving_center,9103,OD02,M5_rain_stale,v2_naive,60,0,0.0,0.0,4934.65106276426,0.4040450427061785,0.47869744854557744,0.4597699754279165,0.0,0.7686259578269142,,,,,0.13435468406573944,0.3570788501909049
moving_center,9103,OD02,M5_rain_stale,v2_reliability_universal,60,0,0.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.3678794411703173,0.44468794718479354,1.0631659715492991,0.0,0.25805437844929086,0.741945621550709
moving_center,9103,OD02,M5_rain_stale,v2_reliability_source_specific,60,0,0.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.3678794411703173,0.40935999986730526,0.9645121512134229,0.0,0.2521663872297095,0.7478336127702903
moving_center,9103,OD01,M6_disagreement,rain_only,0,0,0.0,0.0,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9103,OD01,M6_disagreement,v2_naive,0,0,0.0,0.0,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,,,,,0.320661274095147,0.37803676744236264
moving_center,9103,OD01,M6_disagreement,v2_reliability_universal,0,0,0.0,0.0,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,0.9999999999944482,0.2490228843614344,0.82228429205291,0.0,0.5415038140574632,0.4584961859425368
moving_center,9103,OD01,M6_disagreement,v2_reliability_source_specific,0,0,0.0,0.0,12026.07407166441,0.374120625361143,0.470417957788077,0.43522554549216297,0.0,1.0,0.9999999999944482,0.21362328582204565,0.7006129309877653,0.0,0.535603880967565,0.46439611903243494
moving_center,9103,OD02,M6_disagreement,rain_only,0,0,0.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9103,OD02,M6_disagreement,v2_naive,0,0,0.0,0.0,4934.65106276426,0.4040450427061785,0.47869744854557744,0.4597699754279165,0.0,0.7686259578269142,,,,,0.33755652231459327,0.3570788501909049
moving_center,9103,OD02,M6_disagreement,v2_reliability_universal,0,0,0.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.9999999999969418,0.44468794718479354,1.0631659715492991,0.0,0.5741146578626032,0.4258853421373966
moving_center,9103,OD02,M6_disagreement,v2_reliability_source_specific,0,0,0.0,0.0,4936.13225699163,0.4038519546284183,0.47869744854557744,0.4656168620580142,0.0,1.0,0.9999999999969418,0.40935999986730526,0.9645121512134229,0.0,0.5682266666430219,0.431773333356978
moving_center,9104,OD01,M1_clean,rain_only,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9104,OD01,M1_clean,v2_naive,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.320661274095147,0.37803676744236264
moving_center,9104,OD01,M1_clean,v2_reliability_universal,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.2490228843614344,0.82228429205291,0.0,0.5415038140574632,0.4584961859425368
moving_center,9104,OD01,M1_clean,v2_reliability_source_specific,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.21362328582204565,0.7006129309877653,0.0,0.535603880967565,0.46439611903243494
moving_center,9104,OD02,M1_clean,rain_only,0,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9104,OD02,M1_clean,v2_naive,0,0,0.0,0.0,4934.65106276426,0.399808863382959,0.47780084336502227,0.45052921153935316,0.0,0.7686259578269142,,,,,0.33755652231459327,0.3570788501909049
moving_center,9104,OD02,M1_clean,v2_reliability_universal,0,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.44468794718479354,1.0631659715492991,0.0,0.5741146578626032,0.4258853421373966
moving_center,9104,OD02,M1_clean,v2_reliability_source_specific,0,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.40935999986730526,0.9645121512134229,0.0,0.5682266666430219,0.431773333356978
moving_center,9104,OD01,M2_water_stale,rain_only,0,60,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9104,OD01,M2_water_stale,v2_naive,0,60,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.30683237636739796,0.3872482147990856
moving_center,9104,OD01,M2_water_stale,v2_reliability_universal,0,60,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.04580519976889261,0.1512507429222398,0.0,0.5076341999587062,0.49236580004129377
moving_center,9104,OD01,M2_water_stale,v2_reliability_source_specific,0,60,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.005317838568094963,0.017440731947248704,0.0,0.5008863064252398,0.49911369357476004
moving_center,9104,OD02,M2_water_stale,rain_only,0,60,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9104,OD02,M2_water_stale,v2_naive,0,60,0.0,0.0,4934.65106276426,0.399808863382959,0.47780084336502227,0.45052921153935316,0.0,0.7686259578269142,,,,,0.31354084525716497,0.3744351884352507
moving_center,9104,OD02,M2_water_stale,v2_reliability_universal,0,60,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.08179577675300881,0.19555845174302489,0.0,0.5136326294573057,0.4863673705426942
moving_center,9104,OD02,M2_water_stale,v2_reliability_source_specific,0,60,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.010190417150231149,0.024010116207049095,0.0,0.5016984028568428,0.49830159714315714
moving_center,9104,OD01,M3_water_missing,rain_only,0,0,1.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9104,OD01,M3_water_missing,v2_naive,0,0,1.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.2974999999953086,0.405000000002776
moving_center,9104,OD01,M3_water_missing,v2_reliability_universal,0,0,1.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.0,0.0,0.0,0.4999999999972241,0.5000000000027759
moving_center,9104,OD01,M3_water_missing,v2_reliability_source_specific,0,0,1.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.0,0.0,0.0,0.4999999999972241,0.5000000000027759
moving_center,9104,OD02,M3_water_missing,rain_only,0,0,1.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9104,OD02,M3_water_missing,v2_naive,0,0,1.0,0.0,4934.65106276426,0.399808863382959,0.47780084336502227,0.45052921153935316,0.0,0.7686259578269142,,,,,0.29749999999753546,0.4050000000014582
moving_center,9104,OD02,M3_water_missing,v2_reliability_universal,0,0,1.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.0,0.0,0.0,0.4999999999984709,0.500000000001529
moving_center,9104,OD02,M3_water_missing,v2_reliability_source_specific,0,0,1.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.0,0.0,0.0,0.4999999999984709,0.500000000001529
moving_center,9104,OD01,M4_water_degraded,rain_only,0,0,0.2,0.15,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9104,OD01,M4_water_degraded,v2_naive,0,0,0.2,0.15,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.3144493784632884,0.3872482147990856
moving_center,9104,OD01,M4_water_degraded,v2_reliability_universal,0,0,0.2,0.15,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.11843903151614747,0.40027096104456544,0.0,0.5197398385832486,0.4802601614167514
moving_center,9104,OD01,M4_water_degraded,v2_reliability_source_specific,0,0,0.2,0.15,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.09359279424742067,0.3493885784444643,0.0,0.5155987990384608,0.48440120096153916
moving_center,9104,OD02,M4_water_degraded,rain_only,0,0,0.2,0.15,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9104,OD02,M4_water_degraded,v2_naive,0,0,0.2,0.15,4934.65106276426,0.399808863382959,0.47780084336502227,0.45052921153935316,0.0,0.7686259578269142,,,,,0.328016069891556,0.3744351884352507
moving_center,9104,OD02,M4_water_degraded,v2_reliability_universal,0,0,0.2,0.15,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.22234397359239677,0.5315829857746496,0.0,0.5370573289305369,0.4629426710694628
moving_center,9104,OD02,M4_water_degraded,v2_reliability_source_specific,0,0,0.2,0.15,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.20467999993365263,0.48225607560671147,0.0,0.5341133333207462,0.4658866666792535
moving_center,9104,OD01,M5_rain_stale,rain_only,60,0,0.0,0.0,11795.538521401335,0.41150630086183554,0.48511455669528647,0.4511645184106499,0.0,1.0,,,,,0.33844908587251554,0.08000000000498818
moving_center,9104,OD01,M5_rain_stale,v2_naive,60,0,0.0,0.0,11795.538521401335,0.41150630086183554,0.48511455669528647,0.4511645184106499,0.0,1.0,,,,,0.155373019014549,0.34819504316332317
moving_center,9104,OD01,M5_rain_stale,v2_reliability_universal,60,0,0.0,0.0,11795.538521401335,0.41150630086183554,0.48511455669528647,0.4511645184106499,0.0,1.0,0.3678794411696073,0.5270196351760078,1.2300062355203125,0.0,0.2717763264474716,0.7282236735525284
moving_center,9104,OD01,M5_rain_stale,v2_reliability_source_specific,60,0,0.0,0.0,11795.538521401335,0.41150630086183554,0.48511455669528647,0.4511645184106499,0.0,1.0,0.3678794411696073,0.4624574882958445,1.0874665882905055,0.0,0.26101596863411103,0.738984031365889
moving_center,9104,OD02,M5_rain_stale,rain_only,60,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,,,,,0.33844908587453204,0.08000000000305797
moving_center,9104,OD02,M5_rain_stale,v2_naive,60,0,0.0,0.0,4934.65106276426,0.399808863382959,0.47780084336502227,0.45052921153935316,0.0,0.7686259578269142,,,,,0.13435468406573944,0.3570788501909049
moving_center,9104,OD02,M5_rain_stale,v2_reliability_universal,60,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.3678794411703173,0.44468794718479354,1.0631659715492991,0.0,0.25805437844929086,0.741945621550709
moving_center,9104,OD02,M5_rain_stale,v2_reliability_source_specific,60,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.3678794411703173,0.40935999986730526,0.9645121512134229,0.0,0.2521663872297095,0.7478336127702903
moving_center,9104,OD01,M6_disagreement,rain_only,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.9199999999842324,0.0800000000055519
moving_center,9104,OD01,M6_disagreement,v2_naive,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,,,,,0.320661274095147,0.37803676744236264
moving_center,9104,OD01,M6_disagreement,v2_reliability_universal,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.2490228843614344,0.82228429205291,0.0,0.5415038140574632,0.4584961859425368
moving_center,9104,OD01,M6_disagreement,v2_reliability_source_specific,0,0,0.0,0.0,12026.07407166441,0.37115745645264536,0.46106265773003335,0.4319562876868923,0.0,1.0,0.9999999999944482,0.21362328582204565,0.7006129309877653,0.0,0.535603880967565,0.46439611903243494
moving_center,9104,OD02,M6_disagreement,rain_only,0,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,,,,,0.9199999999913154,0.08000000000305797
moving_center,9104,OD02,M6_disagreement,v2_naive,0,0,0.0,0.0,4934.65106276426,0.399808863382959,0.47780084336502227,0.45052921153935316,0.0,0.7686259578269142,,,,,0.33755652231459327,0.3570788501909049
moving_center,9104,OD02,M6_disagreement,v2_reliability_universal,0,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.44468794718479354,1.0631659715492991,0.0,0.5741146578626032,0.4258853421373966
moving_center,9104,OD02,M6_disagreement,v2_reliability_source_specific,0,0,0.0,0.0,4936.13225699163,0.3995972858748716,0.47780084336502227,0.45791457770308996,0.0,1.0,0.9999999999969418,0.40935999986730526,0.9645121512134229,0.0,0.5682266666430219,0.431773333356978
dual_center,9101,OD01,M1_clean,rain_only,0,0,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.9199999999842845,0.08000000000553362
dual_center,9101,OD01,M1_clean,v2_naive,0,0,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.3207014925021356,0.3779899471225494
dual_center,9101,OD01,M1_clean,v2_reliability_universal,0,0,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.2494553002840515,0.8141228727504686,0.0,0.5415758833779085,0.45842411662209154
dual_center,9101,OD01,M1_clean,v2_reliability_source_specific,0,0,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.21399423209257862,0.6936578172287339,0.0,0.5356657053459963,0.46433429465400367
dual_center,9101,OD02,M1_clean,rain_only,0,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.919999999991717,0.08000000000291649
dual_center,9101,OD02,M1_clean,v2_naive,0,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.33755652231459327,0.3570788501909049
dual_center,9101,OD02,M1_clean,v2_reliability_universal,0,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.44482142556289433,1.063784878563353,0.0,0.574136904259024,0.4258630957409758
dual_center,9101,OD02,M1_clean,v2_reliability_source_specific,0,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.40948287414169826,0.9651023016689475,0.0,0.5682471456888246,0.43175285431117505
dual_center,9101,OD01,M2_water_stale,rain_only,0,60,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.9199999999842845,0.08000000000553362
dual_center,9101,OD01,M2_water_stale,v2_naive,0,60,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.30684858157742656,0.38721738970203123
dual_center,9101,OD01,M2_water_stale,v2_reliability_universal,0,60,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.04588473823287561,0.1497495337361658,0.0,0.5076474563693791,0.49235254363062086
dual_center,9101,OD01,M2_water_stale,v2_reliability_source_specific,0,60,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.005327072731760876,0.017267594585135118,0.0,0.5008878454525266,0.49911215454747326
dual_center,9101,OD02,M2_water_stale,rain_only,0,60,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.919999999991717,0.08000000000291649
dual_center,9101,OD02,M2_water_stale,v2_naive,0,60,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.31354084525716497,0.3744351884352507
dual_center,9101,OD02,M2_water_stale,v2_reliability_universal,0,60,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.0818203287285809,0.1956722933262585,0.0,0.5136367214533051,0.48636327854669464
dual_center,9101,OD02,M2_water_stale,v2_reliability_source_specific,0,60,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.010193475925181075,0.024024807137587357,0.0,0.5016989126527385,0.49830108734726125
dual_center,9101,OD01,M3_water_missing,rain_only,0,0,1.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.9199999999842845,0.08000000000553362
dual_center,9101,OD01,M3_water_missing,v2_naive,0,0,1.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.29749999999532406,0.4050000000027669
dual_center,9101,OD01,M3_water_missing,v2_reliability_universal,0,0,1.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.0,0.0,0.0,0.4999999999972332,0.5000000000027668
dual_center,9101,OD01,M3_water_missing,v2_reliability_source_specific,0,0,1.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.0,0.0,0.0,0.4999999999972332,0.5000000000027668
dual_center,9101,OD02,M3_water_missing,rain_only,0,0,1.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.919999999991717,0.08000000000291649
dual_center,9101,OD02,M3_water_missing,v2_naive,0,0,1.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.29749999999753546,0.4050000000014582
dual_center,9101,OD02,M3_water_missing,v2_reliability_universal,0,0,1.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.0,0.0,0.0,0.49999999999854156,0.5000000000014582
dual_center,9101,OD02,M3_water_missing,v2_reliability_source_specific,0,0,1.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.0,0.0,0.0,0.49999999999854156,0.5000000000014582
dual_center,9101,OD01,M4_water_degraded,rain_only,0,0,0.2,0.15,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.9199999999842845,0.08000000000553362
dual_center,9101,OD01,M4_water_degraded,v2_naive,0,0,0.2,0.15,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,,,,,0.3144788102207378,0.38721738970203123
dual_center,9101,OD01,M4_water_degraded,v2_reliability_universal,0,0,0.2,0.15,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.1186446950366639,0.39629739740425857,0.0,0.5197741158366772,0.48022588416332274
dual_center,9101,OD01,M4_water_degraded,v2_reliability_source_specific,0,0,0.2,0.15,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,1.0,0.9999999999944664,0.09375531350575546,0.34682890861436694,0.0,0.5156258855815258,0.4843741144184742
dual_center,9101,OD02,M4_water_degraded,rain_only,0,0,0.2,0.15,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.919999999991717,0.08000000000291649
dual_center,9101,OD02,M4_water_degraded,v2_naive,0,0,0.2,0.15,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.328016069891556,0.3744351884352507
dual_center,9101,OD02,M4_water_degraded,v2_reliability_universal,0,0,0.2,0.15,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.22241071278144717,0.5318924392816765,0.0,0.5370684521287828,0.46293154787121704
dual_center,9101,OD02,M4_water_degraded,v2_reliability_source_specific,0,0,0.2,0.15,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.9999999999970831,0.20474143707084913,0.48255115083447375,0.0,0.5341235728436832,0.46587642715631666
dual_center,9101,OD01,M5_rain_stale,rain_only,60,0,0.0,0.0,12026.07407166441,0.6150798339005291,0.7337126960511339,0.7133642944165626,0.3572572422795684,1.0,,,,,0.33844908587192646,0.0800000000055519
dual_center,9101,OD01,M5_rain_stale,v2_naive,60,0,0.0,0.0,12005.227587708212,0.6161505322403261,0.7337126960511339,0.7133642944165626,0.3806933771179803,0.9298119073156934,,,,,0.1241088213933373,0.3779899471225494
dual_center,9101,OD01,M5_rain_stale,v2_reliability_universal,60,0,0.0,0.0,12026.07407166441,0.6150798339005291,0.7337126960511339,0.7133642944165626,0.3572572422795684,1.0,0.3678794411693999,0.2490228843614344,0.82228429205291,0.0,0.22544353464493905,0.7745564653550607
dual_center,9101,OD01,M5_rain_stale,v2_reliability_source_specific,60,0,0.0,0.0,12026.07407166441,0.6150798339005291,0.7337126960511339,0.7133642944165626,0.3572572422795684,1.0,0.3678794411693999,0.21362328582204565,0.7006129309877653,0.0,0.21954360155504088,0.780456398444959
dual_center,9101,OD02,M5_rain_stale,rain_only,60,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.3384490858746798,0.08000000000291649
dual_center,9101,OD02,M5_rain_stale,v2_naive,60,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,,,,,0.13435468406573944,0.3570788501909049
dual_center,9101,OD02,M5_rain_stale,v2_reliability_universal,60,0,0.0,0.0,4934.65106276426,0.6323749406448075,0.7239176186331996,0.713042356623281,0.41617855896524847,1.0,0.36787944117036925,0.44482142556289433,1.063784878563353,0.0,0.258076624845667,0.7419233751543327
