scenario_family,seed,od_id,decision_step,condition_id,failure_type,difference,stress_case,policy
moving_center,9212,OD02,,,unnecessary_replan,0.0,sources_disagreement,always
moving_center,9212,OD02,,,route_oscillation,0.0,sources_disagreement,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,rain_down_water_high,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,rain_down_water_high,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,water_gradually_stale,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,water_gradually_stale,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,water_block_outage,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,water_block_outage,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,water_recovery,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,water_recovery,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,rain_stale_water_fresh,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,rain_stale_water_fresh,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,water_stale_rain_fresh,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,water_stale_rain_fresh,always
dual_center,9212,OD01,,,unnecessary_replan,0.0,sources_disagreement,always
dual_center,9212,OD02,,,unnecessary_replan,0.0,sources_disagreement,always
anisotropic_band,9212,OD01,,,unnecessary_replan,0.0,rain_down_water_high,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,rain_down_water_high,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,water_gradually_stale,always
anisotropic_band,9212,OD01,,,unnecessary_replan,0.0,water_block_outage,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,water_block_outage,always
anisotropic_band,9212,OD01,,,unnecessary_replan,0.0,water_recovery,always
anisotropic_band,9212,OD01,,,route_oscillation,0.0,water_recovery,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,water_recovery,always
anisotropic_band,9212,OD02,,,route_oscillation,0.0,water_recovery,always
anisotropic_band,9212,OD01,,,unnecessary_replan,0.0,rain_stale_water_fresh,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,rain_stale_water_fresh,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,water_stale_rain_fresh,always
anisotropic_band,9212,OD01,,,unnecessary_replan,0.0,sources_disagreement,always
anisotropic_band,9212,OD02,,,unnecessary_replan,0.0,sources_disagreement,always
