u,v,key,rain,static,water,local,residual
6942405234,6942405233,0,0.036141979662552295,0.3253597757783655,0.3853456974029541,0.5780935322319057,0.2151443280918805
6942405230,6942405233,0,0.036141979662552295,0.3253597757783655,0.38528871536254883,0.5771934983692456,0.21508734605147523
6942405233,6942405230,0,0.036141979662552295,0.3253597757783655,0.38528871536254883,0.5771934983692456,0.21508734605147523
662290655,11841287740,0,0.026912875341344823,0.44843412458909254,0.3274708390235901,0.4579791120854052,0.21491335082687926
11841287740,662290655,0,0.026912875341344823,0.44843412458909254,0.3274708390235901,0.4579791120854052,0.21491335082687926
7227417507,7227417509,0,0.08940128533811324,0.41521171900936976,0.3270029127597809,0.9273913275945036,0.21444542456307006
13948158709,13891709959,0,0.0323699285992405,0.457206408167104,0.32696595788002014,0.48245825090448946,0.21440846968330932
13891709959,13948158709,0,0.0323699285992405,0.457206408167104,0.32696595788002014,0.48245825090448946,0.21440846968330932
8591803539,662290657,0,0.026912875341344823,0.44976258167410654,0.32674771547317505,0.46890427560640896,0.21419022727646422
662290657,8591803539,0,0.026912875341344823,0.44976258167410654,0.32674771547317505,0.46890427560640896,0.21419022727646422
8591803545,8591803452,0,0.03224097588038429,0.4583750376165866,0.3267270624637604,0.48601383022331535,0.21416957426704955
8591803452,8591803545,0,0.03224097588038429,0.4583750376165866,0.3267270624637604,0.48601383022331535,0.21416957426704955
1116415307,5773763285,0,0.04589164588813767,0.44495770056568534,0.32660067081451416,0.5989636243739863,0.21404318261780333
5773763285,1116415307,0,0.04589164588813767,0.44495770056568534,0.32660067081451416,0.5989636243739863,0.21404318261780333
4848372892,4848372868,0,0.06319453063688193,0.2952632672763673,0.3842020630836487,0.7667798392414764,0.21400069377257508
4848372868,4848372892,0,0.06319453063688193,0.2952632672763673,0.3842020630836487,0.7667798392414764,0.21400069377257508
8586433250,8586433245,0,0.0787805005750162,0.47148801344252567,0.3255607783794403,0.58473239587232,0.21300329018272948
8586433245,8586433250,0,0.0787805005750162,0.47148801344252567,0.3255607783794403,0.58473239587232,0.21300329018272948
13390679427,11991756546,0,0.0711355793737107,0.432992938017396,0.3255366384983063,0.6701465005614072,0.21297915030159545
11991756546,13390679427,0,0.0711355793737107,0.432992938017396,0.3255366384983063,0.6701465005614072,0.21297915030159545
8485193543,8485193545,0,0.0323699285992405,0.4199294905287303,0.32539626955986023,0.5133802063840026,0.2128387813631494
8485193545,8485193543,0,0.0323699285992405,0.4199294905287303,0.32539626955986023,0.5133802063840026,0.2128387813631494
6942405236,6942405237,0,0.036141979662552295,0.31245580998358663,0.3818190395832062,0.5783163128909801,0.21161767027213257
6942405237,6942405236,0,0.036141979662552295,0.31245580998358663,0.3818190395832062,0.5783163128909801,0.21161767027213257
5567121783,2550450288,0,0.0787805005750162,0.40657185133354556,0.32405734062194824,0.664167067671853,0.21149985242523742
2550450288,5567121783,0,0.0787805005750162,0.40657185133354556,0.32405734062194824,0.664167067671853,0.21149985242523742
6942405234,6942405235,0,0.036141979662552295,0.3108428142592393,0.38140276074409485,0.5777103494982979,0.21120139143302125
6942405235,6942405234,0,0.036141979662552295,0.3108428142592393,0.38140276074409485,0.5777103494982979,0.21120139143302125
664103793,2528997133,0,0.1622527007549346,0.42355121748037683,0.3633219599723816,0.8006736887130407,0.211155003495746
6942405232,6942405233,0,0.036141979662552295,0.3108428142592393,0.3813325762748718,0.5767033809192821,0.21113120696379822
6942405233,6942405232,0,0.036141979662552295,0.3108428142592393,0.3813325762748718,0.5767033809192821,0.21113120696379822
13527768320,13527768323,0,0.0787805005750162,0.4229443417958625,0.3236042857170105,0.6389126521591901,0.21104679752029967
13527768323,13527768320,0,0.0787805005750162,0.4229443417958625,0.3236042857170105,0.6389126521591901,0.21104679752029967
3890290932,8485193573,0,0.0323699285992405,0.35951313465424417,0.3811928331851959,0.5341611862624535,0.21099146387412232
8485193573,3890290932,0,0.0323699285992405,0.35951313465424417,0.3811928331851959,0.5341611862624535,0.21099146387412232
8591803452,8591803539,0,0.026912875341344823,0.45428649216393335,0.3235161006450653,0.4792591206401825,0.21095861244835448
8591803539,8591803452,0,0.026912875341344823,0.45428649216393335,0.3235161006450653,0.4792591206401825,0.21095861244835448
9393473355,12098191741,0,0.08940128533811324,0.45059261361588,0.3234330415725708,0.9839464257071058,0.21087555337585998
12098191741,9393473355,0,0.08940128533811324,0.45059261361588,0.3234330415725708,0.9839464257071058,0.21087555337585998
