case_category,u,v,key,rain_truth,water_truth,planner_rain_component,planner_water_component,rain_only_risk,fusion_risk,edge_cost,selected_by_rain_route,selected_by_perfect_route,rain_risk_rank,fusion_risk_rank,risk_rank_change
worse,4805962870,8328137574,0,0.2894268323158654,0.024932306,0.15918475777372598,0.0049864613,0.5278045923910486,0.4439925447025189,227.98997574536645,True,True,104.0,107.0,3.0
worse,5155815614,2708566157,0,0.03450756837307632,0.020529572,0.018979162605191977,0.0041059144,0.2712206949855485,0.22943884114139598,136.79789046810356,True,True,176.0,176.0,0.0
worse,5177210666,1570579960,0,0.687561834224007,0.07124365,0.37815900882320386,0.014248731,0.6677306795206615,0.5683161748024282,39.21322141763629,True,False,54.0,59.0,5.0
worse,5178935331,8328222806,0,0.2894268323158654,0.02469985,0.15918475777372598,0.00493997,0.5398880936374768,0.4540233863658793,32.70408103892135,True,True,95.0,98.0,3.0
worse,5178935334,2398034837,0,0.2894268323158654,0.024244085,0.15918475777372598,0.004848817,0.5121529598132458,0.43083481400341517,288.94170049323975,True,True,110.0,110.0,0.0
worse,5178935595,13311039927,0,0.687561834224007,0.0734631,0.37815900882320386,0.014692619,0.599003873605906,0.5114137442073715,12.86235944170628,True,False,82.0,84.0,2.0
worse,5178935607,2428797668,0,0.7658657952908025,0.13338122,0.4212261874099414,0.026676243,0.6856016562461317,0.5935649164914638,515.9487893283938,True,False,50.0,50.0,0.0
worse,5358177319,1116458649,0,0.12625396378636292,0.014540599,0.06943968008249961,0.0029081197,0.3929180499219954,0.3298551413896233,781.0976188939509,True,True,149.0,150.0,1.0
worse,5394800699,5394800718,0,0.0392664738665311,0.023342103,0.021596560626592105,0.0046684206,0.32408852144168904,0.27396411832908035,696.4915843337207,True,False,168.0,168.0,0.0
worse,5394800718,2500394905,0,0.047420433756749224,0.027554862,0.026081238566212077,0.0055109723,0.2826885625029992,0.2401662791193683,548.5965513969369,True,False,172.0,171.0,-1.0
worse,5444681418,5358177319,0,0.18334099630534223,0.01768565,0.10083754796793823,0.00353713,0.459808012648148,0.3861209521928783,92.80325315806581,True,True,125.0,126.0,1.0
worse,5444683922,1116458607,0,0.18334099630534223,0.017679716,0.10083754796793823,0.003535943,0.4904580665029887,0.4116616746740046,24.6671698856106,True,True,114.0,115.0,1.0
worse,5445931869,1981097744,0,0.49261692425116027,0.12778094,0.2709393083381382,0.02555619,0.6352872394222642,0.5507028568700473,245.3125478754384,False,True,74.0,69.0,-5.0
worse,5445976847,793893699,0,0.6447517656776016,0.12849864,0.35461347112268093,0.02569973,0.5890514964045989,0.5122926876099497,65.3246881077717,True,False,85.0,83.0,-2.0
worse,5445976849,5445976847,0,0.6447517656776016,0.13306595,0.35461347112268093,0.02661319,0.6573914588834195,0.5700038747113073,315.6777508704448,True,False,59.0,58.0,-1.0
worse,5504300011,5504300010,0,0.03625802082324096,0.010623176,0.01994191145278253,0.0021246353,0.41133596232779146,0.3445504978816321,41.80571302517971,True,True,143.0,144.0,1.0
worse,5543928239,2366041164,0,0.1477284898213648,0.06550397,0.08125066940175064,0.0131007945,0.45807187263033444,0.3926438888233706,607.8724865050481,True,False,127.0,125.0,-2.0
worse,5594915681,11834591015,0,0.09907813375680274,0.054980308,0.05449297356624151,0.010996061,0.3593512150841191,0.30862273053967576,199.22969710835184,False,True,161.0,161.0,0.0
worse,5999844140,13939563788,0,0.49261692425116027,0.121105075,0.2709393083381382,0.024221016,0.5366042200485286,0.4673543625208584,78.17547557334346,False,True,99.0,93.0,-6.0
worse,5999844150,9657680433,1,0.7605869818253357,0.114902936,0.41832284000393466,0.022980588,0.7886150715829541,0.6763297156394861,225.3914371322101,False,True,12.0,12.0,0.0
worse,5999844155,1927153426,0,0.7605869818253357,0.11662613,0.41832284000393466,0.023325225,0.7717075152820616,0.6625272841607753,559.7155060802953,False,True,15.0,15.0,0.0
worse,5999844156,5999844155,0,0.7605869818253357,0.114248686,0.41832284000393466,0.022849737,0.6930345514359227,0.5965702404530637,104.75302976204716,False,True,46.0,47.0,1.0
worse,5999844157,6483273527,0,0.7605869818253357,0.12165195,0.41832284000393466,0.02433039,0.7535659287207178,0.6482469318503185,377.5971487018307,False,True,20.0,20.0,0.0
worse,5999844174,5445931869,0,0.49261692425116027,0.1293662,0.2709393083381382,0.025873242,0.6293222211390872,0.5459962183063344,185.0039766223152,False,True,76.0,76.0,0.0
worse,5999844181,5999844174,0,0.49261692425116027,0.12580517,0.2709393083381382,0.025161033,0.6268713618636605,0.5433603297770419,300.4564109909099,False,True,77.0,77.0,0.0
worse,6261201162,278376560,0,0.18334099630534223,0.017539863,0.10083754796793823,0.0035079725,0.49243788376478836,0.4132882135612144,30.00880221065735,True,True,113.0,114.0,1.0
worse,6261201167,5444683922,0,0.18334099630534223,0.017626893,0.10083754796793823,0.0035253786,0.42060082494699236,0.3534385029183765,666.5731893008697,True,True,138.0,140.0,2.0
worse,6366993022,9105636905,0,0.4206679784443953,0.034429945,0.23136738814441743,0.006885989,0.6177456053132109,0.5205263286029541,46.99790260267913,False,True,79.0,80.0,1.0
worse,6444896648,5543928239,0,0.047420433756749224,0.028295247,0.026081238566212077,0.0056590494,0.401613678878829,0.33939394021306196,40.28350141467312,True,False,146.0,145.0,-1.0
worse,6483273527,5999844156,0,0.7605869818253357,0.11779432,0.41832284000393466,0.023558864,0.7079945314544225,0.6096278295432349,454.9379227852989,False,True,40.0,38.0,-2.0
worse,6699848994,6699848995,0,0.27939167460586145,0.09306829,0.1536654210332238,0.018613657,0.5249600350584216,0.45297807701144177,51.81315408555045,True,False,107.0,101.0,-6.0
worse,6699848995,2366078561,0,0.27939167460586145,0.09353751,0.1536654210332238,0.018707503,0.5195894756278552,0.44858081459677535,185.90758826459037,True,False,109.0,104.0,-5.0
worse,6897212454,2297484475,0,0.687561834224007,0.06663688,0.37815900882320386,0.013327377,0.7474037856994362,0.6339426352032599,27.046555695667678,True,False,24.0,26.0,2.0
worse,6897212455,4802241932,0,0.44979696858072576,0.042161144,0.2473883327193992,0.008432229,0.5488645009630244,0.4644139415218864,326.48391994881086,True,False,93.0,95.0,2.0
worse,7793057430,7793057444,0,0.047420433756749224,0.0285276,0.026081238566212077,0.00570552,0.3896196454789338,0.3294376380142319,29.140847046049412,True,False,151.0,151.0,0.0
worse,7793057434,2463804368,0,0.047420433756749224,0.028483089,0.026081238566212077,0.005696618,0.38846801029647127,0.32847052342365796,36.15208142738533,True,False,153.0,153.0,0.0
worse,7793057444,7793057445,0,0.047420433756749224,0.0285276,0.026081238566212077,0.00570552,0.38961964540077915,0.3294376379491031,33.76188375535774,True,False,152.0,152.0,0.0
worse,7793057445,7793057446,0,0.047420433756749224,0.027679954,0.026081238566212077,0.005535991,0.34280530450233593,0.29028441270597094,29.123876832448516,True,False,165.0,166.0,1.0
worse,7793057446,7793057434,0,0.047420433756749224,0.028015899,0.026081238566212077,0.00560318,0.39506972535339685,0.3338940875512667,672.5986982219465,True,False,147.0,148.0,1.0
worse,8328137574,12105698519,0,0.2894268323158654,0.024939027,0.15918475777372598,0.0049878056,0.5284317705995785,0.4445163132802436,72.04310147664877,True,True,103.0,106.0,3.0
worse,8328222781,9608119122,0,0.2894268323158654,0.027512304,0.15918475777372598,0.005502461,0.4438933562770639,0.37449651431169395,479.5948984754632,True,True,128.0,132.0,4.0
worse,8328222806,8328222781,0,0.2894268323158654,0.025233343,0.15918475777372598,0.005046669,0.5263743408022382,0.4428508412091317,83.28756179344163,True,True,106.0,109.0,3.0
worse,8349563473,2297481839,0,0.687561834224007,0.06815737,0.37815900882320386,0.013631473,0.6492888880709982,0.5524336346272112,37.28087172567102,True,False,66.0,67.0,1.0
worse,8349563474,6897212454,0,0.687561834224007,0.067964114,0.37815900882320386,0.013592823,0.6456262359167637,0.5493492156387618,360.8585202121504,True,False,70.0,72.0,2.0
worse,8349563592,2299613319,0,0.687561834224007,0.06724024,0.37815900882320386,0.013448047,0.7369950026674397,0.625369208587816,336.5560497816842,True,False,27.0,30.0,3.0
worse,9105636736,9105636890,0,0.5437885023537484,0.0536495,0.2990836762945617,0.010729901,0.6523480078946158,0.5525649232475794,359.7400167371673,False,True,64.0,66.0,2.0
worse,9105636890,6366993022,0,0.4206679784443953,0.037157357,0.23136738814441743,0.0074314713,0.5734238152944613,0.48404607220189183,25.90548506830069,False,True,89.0,90.0,1.0
worse,9105636905,2408476446,0,0.4206679784443953,0.035295323,0.23136738814441743,0.0070590647,0.5976084357469367,0.503889583545351,416.5205783639981,False,True,83.0,85.0,2.0
worse,9608119122,2409714543,0,0.2894268323158654,0.025967283,0.15918475777372598,0.0051934565,0.506550231552606,0.426453073489571,50.666094712201726,True,True,112.0,112.0,0.0
worse,9629031614,13311039859,0,0.7634243645747211,0.12662582,0.4198834005160966,0.025325164,0.7843863941749387,0.6747596319781785,298.82209511094044,True,False,13.0,13.0,0.0
worse,9629031615,2184499121,0,0.7634243645747211,0.12560098,0.4198834005160966,0.025120197,0.7933564777751275,0.6820638946012911,58.10306471164457,True,False,9.0,9.0,0.0
worse,9657438678,5999844157,0,0.7605869818253357,0.119333185,0.41832284000393466,0.023866637,0.7604932089522485,0.653633205002795,213.2736446725295,False,True,19.0,18.0,-1.0
worse,9657438680,9657438678,0,0.7605869818253357,0.11931432,0.41832284000393466,0.023862865,0.7657795617143668,0.6580353548262151,36.365946183832015,False,True,16.0,16.0,0.0
worse,9657438681,5999844150,0,0.5180891629554732,0.12444959,0.2849490396255103,0.024889918,0.6538871320666888,0.565647541448641,773.5217430353903,False,True,61.0,61.0,0.0
worse,9657680433,9657438680,0,0.7605869818253357,0.11534104,0.41832284000393466,0.023068208,0.7887808293443209,0.6765408640389051,522.4506188799926,False,True,11.0,11.0,0.0
