scenario_family,seed,decision_step,timestamp,od_id,route_changed,route_overlap,rain_only_truth_exposure,perfect_water_truth_exposure,difference,global_edge_risk_rank_spearman
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5303134282828899,0.5303134282828899,0.0,0.9926961576359381
anisotropic_band,8112,8,2023-09-07 14:00:00+08:00,OD08,False,1.0,0.5015193122800868,0.5015193122800868,0.0,0.9926961576359381
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.43997172122396994,0.4415270352279275,0.0015553140039575863,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4682736813806895,0.4682736813806895,0.0,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35726068751225454,0.35726068751225454,0.0,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.38017600237276733,0.38017600237276733,0.0,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3254954066176102,0.3254954066176102,0.0,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.37348216298060594,0.37348216298060594,0.0,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4076155396875051,0.40797758139025536,0.000362041702750282,0.9996626856280658
dual_center,8101,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.36865026653365923,0.36865026653365923,0.0,0.9996626856280658
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6262706719446391,0.6262706719446391,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6603491871346573,0.6603491871346573,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.4268302419890514,0.4268302419890514,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4173506394545119,0.4173506394545119,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.3963320064884879,0.3963320064884879,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.44268026769227437,0.44268026769227437,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5507720894812985,0.5507720894812985,0.0,0.9991940029821553
dual_center,8101,8,2023-09-07 14:00:00+08:00,OD08,False,1.0,0.44991753502230714,0.44991753502230714,0.0,0.9991940029821553
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.43957886124074785,0.4411273321597177,0.0015484709189698687,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4707841060714933,0.4707841060714933,0.0,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35746723635251115,0.35746723635251115,0.0,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3806263182912026,0.3806263182912026,0.0,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3262025458856568,0.3262025458856568,0.0,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3735301173263756,0.3735301173263756,0.0,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4078713763271697,0.4082350331753451,0.0003636568481754088,0.9996715042146164
dual_center,8102,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.367606598390191,0.367606598390191,0.0,0.9996715042146164
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.626140018904332,0.626140018904332,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.660692438134108,0.660692438134108,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.4277699949037016,0.4277699949037016,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4186625613645306,0.4186625613645306,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.39735060486707274,0.39735060486707274,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.44264449765374,0.44264449765374,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5522807557545408,0.5522807557545408,0.0,0.9992129015327399
dual_center,8102,8,2023-09-07 14:00:00+08:00,OD08,True,0.74001629518561,0.44591862867009047,0.448389295460524,0.0024706667904335067,0.9992129015327399
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.44333069538228115,0.4448800512104115,0.001549355828130372,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4746595923466208,0.4746595923466208,0.0,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35732725662660286,0.35732725662660286,0.0,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3804601294567942,0.3804601294567942,0.0,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3261202467879685,0.3261202467879685,0.0,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3732325829360387,0.3732325829360387,0.0,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4062483168304574,0.40661354974850844,0.0003652329180510172,0.999659652419068
dual_center,8103,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.3672171026555993,0.3672171026555993,0.0,0.999659652419068
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6267634479000785,0.6267634479000785,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.666870387827133,0.666870387827133,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42682263146090643,0.42682263146090643,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.41821969367637324,0.41821969367637324,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.3977253899359612,0.3977253899359612,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.44192065008722287,0.44192065008722287,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5491601917146611,0.5491601917146611,0.0,0.9991790778443727
dual_center,8103,8,2023-09-07 14:00:00+08:00,OD08,True,0.74001629518561,0.44453554102958853,0.4471237189055622,0.002588177875973652,0.9991790778443727
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.4406862654376715,0.44223603254457144,0.0015497671068999685,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.46872458658700594,0.46872458658700594,0.0,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.3568717002711234,0.3568717002711234,0.0,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.38038731088457056,0.38038731088457056,0.0,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3257655273399531,0.3257655273399531,0.0,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3732121568682786,0.3732121568682786,0.0,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.40601639782330023,0.4063810524714122,0.0003646546481119728,0.9996617786095809
dual_center,8104,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.3670467981221311,0.3670467981221311,0.0,0.9996617786095809
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6234441746823166,0.6234441746823166,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6649408833789101,0.6649408833789101,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42557801727373545,0.42557801727373545,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4178144637082042,0.4178144637082042,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.3965900527385754,0.3965900527385754,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.44163406085456147,0.44163406085456147,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5511433393088722,0.5511433393088722,0.0,0.9991818843762986
dual_center,8104,8,2023-09-07 14:00:00+08:00,OD08,True,0.74001629518561,0.44425910944301367,0.4468459556801086,0.0025868462370949308,0.9991818843762986
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.4432355352018036,0.4447861390088753,0.0015506038070717265,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4719579845059891,0.4719579845059891,0.0,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35735226466549924,0.35735226466549924,0.0,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3804606619933474,0.3804606619933474,0.0,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3250377642528864,0.3250377642528864,0.0,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3729095713866501,0.3729095713866501,0.0,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.40738911113796744,0.4077522374549806,0.0003631263170131849,0.9996655068926292
dual_center,8105,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.3676276089123768,0.3676276089123768,0.0,0.9996655068926292
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6262792791643441,0.6262792791643441,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6622036093872016,0.6622036093872016,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.4199385141520656,0.4199385141520656,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.41800250122989807,0.41800250122989807,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.394728493507392,0.394728493507392,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.4405515095255334,0.4405515095255334,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5518956736244954,0.5518956736244954,0.0,0.9991781124887897
dual_center,8105,8,2023-09-07 14:00:00+08:00,OD08,True,0.5754124265305961,0.4444282506430239,0.4484001398245965,0.0039718891815725965,0.9991781124887897
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.43842601206853454,0.43995411705048243,0.0015281049819478865,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.47537543997440973,0.47537543997440973,0.0,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35682150252853323,0.35682150252853323,0.0,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3799186871699496,0.3799186871699496,0.0,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.325888415994418,0.325888415994418,0.0,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3734462115788498,0.3734462115788498,0.0,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4069866924368453,0.40735288286282595,0.0003661904259806281,0.9996566078990239
dual_center,8106,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.3678812649568306,0.3678812649568306,0.0,0.9996566078990239
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6242000091486657,0.6242000091486657,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.663481401358468,0.663481401358468,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42539076334779424,0.42539076334779424,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4164899898043578,0.4164899898043578,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.3966640352986716,0.3966640352986716,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.4424355244025582,0.4424355244025582,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5500684847735847,0.5500684847735847,0.0,0.9991860808655575
dual_center,8106,8,2023-09-07 14:00:00+08:00,OD08,False,1.0,0.44867689071335665,0.44867689071335665,0.0,0.9991860808655575
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD01,False,1.0,0.43944651724523975,0.43944651724523975,0.0,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.46932737243733313,0.46932737243733313,0.0,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.3568078508216538,0.3568078508216538,0.0,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.38006065993328286,0.38006065993328286,0.0,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3260255962603435,0.3260255962603435,0.0,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3727636050112827,0.3727636050112827,0.0,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.40693202908306536,0.40729726795131155,0.0003652388682461871,0.9996633706368077
dual_center,8107,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.36719784231609365,0.36719784231609365,0.0,0.9996633706368077
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.623984332417706,0.623984332417706,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6658611236726685,0.6658611236726685,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42518522073528286,0.42518522073528286,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.416906673349599,0.416906673349599,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.3973145528380415,0.3973145528380415,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.44040185999630566,0.44040185999630566,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5528150062761442,0.5528150062761442,0.0,0.9991844713742245
dual_center,8107,8,2023-09-07 14:00:00+08:00,OD08,True,0.74001629518561,0.44464615930085816,0.4469808407903919,0.002334681489533752,0.9991844713742245
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.444135737788265,0.44568121777906916,0.0015454799908041772,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.47034196229307434,0.47034196229307434,0.0,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.357374062758498,0.357374062758498,0.0,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.38019168073339393,0.38019168073339393,0.0,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.32582652334110884,0.32582652334110884,0.0,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3725854644783149,0.3725854644783149,0.0,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.40514957088009246,0.40551786558756475,0.0003682947074722942,0.9996672937077722
dual_center,8108,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.36770218081655187,0.36770218081655187,0.0,0.9996672937077722
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6267550547506469,0.6267550547506469,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6604898951391555,0.6604898951391555,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42695421933054867,0.42695421933054867,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.41744590021707767,0.41744590021707767,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.39685440377825687,0.39685440377825687,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.43977189136028894,0.43977189136028894,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5520866268659056,0.5520866268659056,0.0,0.999193086038373
dual_center,8108,8,2023-09-07 14:00:00+08:00,OD08,True,0.74001629518561,0.44616650481610665,0.44860119927985254,0.00243469446374589,0.999193086038373
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.4397327453901014,0.4412747462752947,0.0015420008851933509,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.47155581517772366,0.47155581517772366,0.0,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35710287597848117,0.35710287597848117,0.0,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.380281135578339,0.380281135578339,0.0,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.32561653729439266,0.32561653729439266,0.0,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.37285808411029714,0.37285808411029714,0.0,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4059961882633413,0.4063650239889084,0.0003688357255671182,0.9996621955270552
dual_center,8109,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.36815432983093954,0.36815432983093954,0.0,0.9996621955270552
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6253922760824454,0.6253922760824454,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6631892924590599,0.6631892924590599,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.4264937558218279,0.4264937558218279,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4174940065813127,0.4174940065813127,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.3968463988608273,0.3968463988608273,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.44067075478317724,0.44067075478317724,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5502711332249881,0.5502711332249881,0.0,0.9991825649175694
dual_center,8109,8,2023-09-07 14:00:00+08:00,OD08,False,1.0,0.4489883333404066,0.4489883333404066,0.0,0.9991825649175694
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.44227809994004386,0.44383198462177226,0.0015538846817284013,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4702429173834275,0.4702429173834275,0.0,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35750738617682853,0.35750738617682853,0.0,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3804068254983477,0.3804068254983477,0.0,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3253615938537203,0.3253615938537203,0.0,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.373099512254299,0.373099512254299,0.0,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.40515936193509094,0.40552759889521584,0.00036823696012489027,0.9996618989984934
dual_center,8110,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.36698851123913206,0.36698851123913206,0.0,0.9996618989984934
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6258724508361836,0.6258724508361836,0.0,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6629061998814786,0.6629061998814786,0.0,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD03,True,0.8837386790780437,0.4241892871795838,0.42727222506698687,0.0030829378874030477,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4178996409333418,0.4178996409333418,0.0,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.395780776689565,0.395780776689565,0.0,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.4412319934233068,0.4412319934233068,0.0,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5500784884876538,0.5500784884876538,0.0,0.9991748416595424
dual_center,8110,8,2023-09-07 14:00:00+08:00,OD08,False,1.0,0.4440720582110206,0.4440720582110206,0.0,0.9991748416595424
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.43841929898397347,0.43997259140808376,0.0015532924241102863,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4702390224368842,0.4702390224368842,0.0,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.357331595326238,0.357331595326238,0.0,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3803292325014294,0.3803292325014294,0.0,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3261212755496317,0.3261212755496317,0.0,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.37370418936081085,0.37370418936081085,0.0,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4066393164256642,0.4070020263706156,0.0003627099449514115,0.9996582780938901
dual_center,8111,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.36757210644032134,0.36757210644032134,0.0,0.9996582780938901
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6260560669033719,0.6260560669033719,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.6659871829363607,0.6659871829363607,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42033781308578905,0.42033781308578905,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4178346271495763,0.4178346271495763,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.39758726497658914,0.39758726497658914,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.4433129048990933,0.4433129048990933,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5522878603322317,0.5522878603322317,0.0,0.9991777063767344
dual_center,8111,8,2023-09-07 14:00:00+08:00,OD08,False,1.0,0.4461386273050292,0.4461386273050292,0.0,0.9991777063767344
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD01,True,0.9298119073156934,0.4398756051590335,0.44141107283309666,0.0015354676740631512,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.4697554416608437,0.4697554416608437,0.0,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.35750768348759027,0.35750768348759027,0.0,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3807268757192757,0.3807268757192757,0.0,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.325692681328324,0.325692681328324,0.0,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.3723039537003205,0.3723039537003205,0.0,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD07,True,0.9778095409617679,0.4080777937498566,0.40843730815999285,0.0003595144101362635,0.9996650547044398
dual_center,8112,4,2023-09-07 13:00:00+08:00,OD08,False,1.0,0.3673618517007655,0.3673618517007655,0.0,0.9996650547044398
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD01,False,1.0,0.6232027247248627,0.6232027247248627,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD02,False,1.0,0.661993163754675,0.661993163754675,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD03,False,1.0,0.42724413349118884,0.42724413349118884,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD04,False,1.0,0.4187533073611504,0.4187533073611504,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD05,False,1.0,0.39613512399762485,0.39613512399762485,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD06,False,1.0,0.43891522301886576,0.43891522301886576,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD07,False,1.0,0.5516229999798676,0.5516229999798676,0.0,0.999175134762987
dual_center,8112,8,2023-09-07 14:00:00+08:00,OD08,True,0.785095787738424,0.44385222727907947,0.4454360578537178,0.0015838305746383452,0.999175134762987
moving_center,8101,4,2023-09-07 13:00:00+08:00,OD01,False,1.0,0.3715628114937018,0.3715628114937018,0.0,0.9990161133892458
moving_center,8101,4,2023-09-07 13:00:00+08:00,OD02,False,1.0,0.3262364564243339,0.3262364564243339,0.0,0.9990161133892458
moving_center,8101,4,2023-09-07 13:00:00+08:00,OD03,False,1.0,0.3695387037710798,0.3695387037710798,0.0,0.9990161133892458
moving_center,8101,4,2023-09-07 13:00:00+08:00,OD04,False,1.0,0.3860930129691932,0.3860930129691932,0.0,0.9990161133892458
moving_center,8101,4,2023-09-07 13:00:00+08:00,OD05,False,1.0,0.3808375610559432,0.3808375610559432,0.0,0.9990161133892458
moving_center,8101,4,2023-09-07 13:00:00+08:00,OD06,False,1.0,0.4579625572383519,0.4579625572383519,0.0,0.9990161133892458
