case_category,u,v,key,rain_truth,water_truth,planner_rain_component,planner_water_component,rain_only_risk,fusion_risk,edge_cost,selected_by_rain_route,selected_by_perfect_route,rain_risk_rank,fusion_risk_rank,risk_rank_change
equal,5232900430,1943410855,0,0.061680768289323784,0.029532604,0.03392442255912809,0.005906521,0.39912607051083693,0.3375271594122818,332.99455517777596,True,True,70.0,74.0,4.0
equal,5567121423,11687880662,0,0.7504708927783607,0.13285689,0.4127589910280984,0.026571378,0.6881363494567514,0.5955897729738256,920.3239475268198,True,True,23.0,21.0,-2.0
equal,5567121429,9204755926,0,0.2325597338710473,0.0783942,0.12790785362907603,0.01567884,0.5057556572331963,0.4345287471822548,50.838888401363995,True,True,35.0,34.0,-1.0
equal,5567121458,13914681234,0,0.2325597338710473,0.076113634,0.12790785362907603,0.015222727,0.4004431998514631,0.34638827217813156,19.70744217027985,True,True,69.0,64.0,-5.0
equal,5567121477,5567121429,0,0.2325597338710473,0.07802808,0.12790785362907603,0.015605616,0.5094808364026262,0.4375720441434544,123.10402459281885,True,True,33.0,33.0,0.0
equal,5773763288,2533191802,0,0.813242467147209,0.087363675,0.447283356930965,0.017472735,0.7380576567543558,0.6296086598347468,982.7710886129057,True,True,18.0,18.0,0.0
equal,5903375879,1116415372,0,0.9013796075434,0.10880948,0.49575878414887004,0.021761896,0.8447678503131106,0.7221081216910842,190.3787939912183,True,True,6.0,6.0,0.0
equal,5924564872,2533198989,0,0.7504708927783607,0.12870961,0.4127589910280984,0.025741924,0.7932317576366869,0.6824780670767201,217.8687189906812,True,True,10.0,9.0,-1.0
equal,5981068147,12430800127,0,0.050159737158591414,0.010799836,0.027587855437225278,0.0021599673,0.3437938679721377,0.2882948627046762,367.6205514603104,True,True,94.0,94.0,0.0
equal,5999843906,1943410633,0,0.061680768289323784,0.028919095,0.03392442255912809,0.005783819,0.4231003677970023,0.3574034890264149,86.6554173089652,True,True,53.0,54.0,1.0
equal,5999843911,5999843906,0,0.061680768289323784,0.028903201,0.03392442255912809,0.0057806405,0.42373851739050616,0.35793263136249176,165.8882267966116,True,True,52.0,53.0,1.0
equal,5999843913,5999843911,0,0.061680768289323784,0.029111635,0.03392442255912809,0.005822327,0.41776994496633535,0.352993559961931,84.14400224003664,True,True,57.0,59.0,2.0
equal,6824083287,7988361111,0,0.050159737158591414,0.012350024,0.027587855437225278,0.0024700048,0.3156654814598044,0.26511290517052677,8.221151727029826,True,True,101.0,101.0,0.0
equal,7215415163,8588501447,0,0.2325597338710473,0.080085956,0.12790785362907603,0.016017191,0.49493213358197014,0.4257911039116763,127.21759203063749,True,True,39.0,39.0,0.0
equal,7987093012,9906875013,0,0.034476081129118666,0.010376902,0.01896184462101527,0.0020753804,0.33523267275328555,0.28109004434392787,104.96187565928737,True,True,97.0,97.0,0.0
equal,7987093033,9906874968,0,0.034476081129118666,0.010532101,0.01896184462101527,0.0021064202,0.37565920303189876,0.3148046859740724,289.2059571219715,True,True,88.0,88.0,0.0
equal,7987093225,9906911248,0,0.034476081129118666,0.010687531,0.01896184462101527,0.0021375061,0.3154561380038718,0.2646613701652371,150.39419621564556,True,True,102.0,102.0,0.0
equal,7988361111,1116503122,0,0.050159737158591414,0.011482716,0.027587855437225278,0.0022965432,0.2845047615693701,0.23900108724225666,99.36745043315959,True,True,117.0,117.0,0.0
equal,8285753051,11052209122,0,0.08254708591080787,0.012254021,0.04540089725094433,0.0024508042,0.30043498124811285,0.2524048212285111,276.54464337111335,True,True,110.0,110.0,0.0
equal,8285753073,1116415353,0,0.61762466742975,0.0696639,0.3396935670863625,0.013932779,0.5436636093919354,0.4646636573527321,541.8040360385525,True,True,32.0,32.0,0.0
equal,8285753079,8285753081,0,0.813242467147209,0.083177164,0.447283356930965,0.016635433,0.7503050496024304,0.6391170687015201,220.52135492431424,True,True,16.0,16.0,0.0
equal,8285753081,8285753097,0,0.7834949743116998,0.07920939,0.4309222358714349,0.015841877,0.6912764429755182,0.5892652670299983,201.68836182170503,True,True,22.0,25.0,3.0
equal,8285753097,8397653514,0,0.61762466742975,0.057412855,0.3396935670863625,0.011482571,0.6871823482728345,0.582220766115217,299.403602432771,True,True,25.0,27.0,2.0
equal,8285753098,8285753079,0,0.813242467147209,0.08475913,0.447283356930965,0.016951827,0.6925980081048047,0.5912915285996625,475.5880391911324,True,True,21.0,24.0,3.0
equal,8285753110,1116415219,0,0.450735034376763,0.041847855,0.24790426890721967,0.0083695715,0.5058178708442929,0.42848953484569013,884.0388627096306,True,True,34.0,36.0,2.0
equal,8368010765,5999843913,0,0.061680768289323784,0.029721605,0.03392442255912809,0.005944321,0.396986806179338,0.3357759392594739,322.75401663173665,True,True,74.0,77.0,3.0
equal,8397653514,8285753073,0,0.61762466742975,0.059689805,0.3396935670863625,0.011937961,0.6716237289131628,0.5696347415795713,183.87964274902734,True,True,28.0,28.0,0.0
equal,8588501261,2533198930,0,0.7504708927783607,0.13344827,0.4127589910280984,0.026689654,0.7733167125679699,0.6666719726305577,595.8501296020246,True,True,15.0,13.0,-2.0
equal,8588501380,8588501401,0,0.2325597338710473,0.079197675,0.12790785362907603,0.015839536,0.49368886421356994,0.42460699934292506,73.68434362085894,True,True,40.0,40.0,0.0
equal,8588501401,8588501408,0,0.2325597338710473,0.07808429,0.12790785362907603,0.015616858,0.5013589739288946,0.43081319327868195,60.35001612901722,True,True,36.0,35.0,-1.0
equal,8588501408,13678980291,0,0.2325597338710473,0.076513626,0.12790785362907603,0.015302725,0.39256998516194236,0.3398939252485187,191.46409845381856,True,True,81.0,70.0,-11.0
equal,8588501447,8588501448,0,0.2325597338710473,0.08013826,0.12790785362907603,0.016027652,0.49525969022951155,0.4260727849639259,22.132606894388925,True,True,38.0,38.0,0.0
equal,8588501448,8588501451,0,0.2325597338710473,0.08013826,0.12790785362907603,0.016027652,0.4952596902536999,0.42607278498408285,37.555126203634615,True,True,37.0,37.0,0.0
equal,8588501451,8588501455,0,0.2325597338710473,0.08141207,0.12790785362907603,0.016282415,0.4864130391522928,0.41891287754349277,67.77378208056824,True,True,42.0,42.0,0.0
equal,8588501455,8588501466,0,0.2325597338710473,0.08313869,0.12790785362907603,0.016627738,0.47787723134925486,0.4120874743575067,34.84951564103069,True,True,44.0,44.0,0.0
equal,8588501457,8588501380,0,0.2325597338710473,0.08375121,0.12790785362907603,0.016750243,0.4191497717348406,0.3632500112924037,92.81518233534092,True,True,56.0,51.0,-5.0
equal,8588501466,8588501457,0,0.2325597338710473,0.080297746,0.12790785362907603,0.01605955,0.4083465017856671,0.3536717091154319,149.16380103148313,True,True,64.0,58.0,-6.0
equal,9204755926,5567121458,0,0.2325597338710473,0.07741342,0.12790785362907603,0.015482684,0.4853000060447471,0.41731890793711085,104.8256392456556,True,True,43.0,43.0,0.0
equal,9420755660,13527768223,0,0.9013796075434,0.10305194,0.49575878414887004,0.020610388,0.8734073825751825,0.7450148084987439,179.42862199221855,True,True,2.0,2.0,0.0
equal,9906874967,9906876119,0,0.034476081129118666,0.010597901,0.01896184462101527,0.0021195803,0.4044953740394569,0.33884579526934827,34.394971087557785,True,True,67.0,73.0,6.0
equal,9906874968,9906874967,0,0.034476081129118666,0.010433204,0.01896184462101527,0.0020866408,0.3061843966612328,0.25689253114115107,84.92738700643592,True,True,108.0,108.0,0.0
equal,9906875003,9929532450,0,0.034476081129118666,0.010114752,0.01896184462101527,0.0020229504,0.2853025385968872,0.2394379074567712,319.28475141563393,True,True,115.0,116.0,1.0
equal,9906875013,9929532662,0,0.034476081129118666,0.010295481,0.01896184462101527,0.0020590962,0.34806311417465513,0.2917685087157215,181.39158685972004,True,True,92.0,93.0,1.0
equal,9906876117,9906875003,0,0.034476081129118666,0.010841215,0.01896184462101527,0.002168243,0.3845595867054861,0.3222731914261316,67.2527522871738,True,True,85.0,85.0,0.0
equal,9906876119,9906876239,0,0.034476081129118666,0.010695548,0.01896184462101527,0.0021391097,0.3972314141149239,0.33280876972856754,23.47180001308612,True,True,73.0,80.0,7.0
equal,9906876120,9906876219,0,0.034476081129118666,0.010611932,0.01896184462101527,0.0021223864,0.40476165461218017,0.3390700341423821,33.43745738362061,True,True,65.0,71.0,6.0
equal,9906876219,7987093012,0,0.034476081129118666,0.010338971,0.01896184462101527,0.0020677943,0.312010420696688,0.26173184581246006,83.33970527035551,True,True,104.0,104.0,0.0
