u,v,length,shortest_cost,risk_cost,trusted_cost
5435914390,5435914402,19.64607332960093,19.64607332960093,94.36733052372718,107.87274855478422
5435914402,5435914522,36.54272610501445,36.54272610501445,167.9336020756937,200.64896625898152
5435914417,7701169497,14.138934496469014,14.138934496469014,67.32451484105957,84.83360697881409
5619242023,8044291635,17.463710325062824,17.463710325062824,70.02810371036685,74.44615470643771
5619242023,8044291662,103.37814278888244,103.37814278888244,373.51166454661075,399.66474990012273
5619242023,7893947019,228.88801072333712,228.88801072333712,810.8761779453787,868.781335838066
5619242023,8044291626,228.11500397501334,228.11500397501334,852.5416556074423,910.251254642886
5624710429,8168044516,39.62880746687621,39.62880746687621,173.2249957173643,237.77284480125726
5624710429,8168061764,29.08030330348139,29.08030330348139,143.0854749285452,174.48181982088835
5624710429,8168044501,161.97999521022882,161.97999521022882,803.3329583914419,971.8799712613729
5827543926,8044291611,200.99058972165392,200.99058972165392,860.2218670853309,911.069405128048
5827543926,8791690468,84.72049939206134,84.72049939206134,391.51645265859145,412.9494402517003
5827543955,5827543963,42.890881696368936,42.890881696368936,171.5113858975359,182.36212145566353
5827543955,8044291635,188.52461436216618,188.52461436216618,728.7491752058393,776.443012584217
5827543963,8002408185,743.9518720157417,743.9518720157417,3437.7970907184995,3626.0055096631786
5827543980,7992170585,275.8340286064449,275.8340286064449,1072.012809378783,1343.7729999426826
5827543980,8434694177,92.85993974807052,92.85993974807052,392.04069388245114,557.1596384884231
5827543980,7992170518,95.48741599255476,95.48741599255476,415.5640184312977,509.64116510421815
5827544489,5827544491,183.16013559173203,183.16013559173203,827.0166748519007,969.5379881261448
5827544489,5827544502,114.30881453499205,114.30881453499205,459.40367700656844,488.3220547462189
5827544489,8044291611,126.28501557927734,126.28501557927734,524.9451230958215,556.8932961062349
5827544491,8791690458,68.5597086419709,68.5597086419709,316.2473439692008,369.59530465827504
5827544491,5827544497,113.86900317346522,113.86900317346522,494.3229449502703,582.9271590773312
5827544497,8791690466,97.02971296853701,97.02971296853701,378.0827011967239,402.62973112620557
5827544502,5827544504,88.14734637306864,88.14734637306864,328.89266310177277,351.1925904480045
5827544502,5827544503,105.13315683591154,105.13315683591154,330.69271051980684,357.28978752310405
5827544503,7893947019,69.74263322556051,69.74263322556051,200.66394433855757,218.30776140007788
5827544503,8044291611,117.44471043673941,117.44471043673941,385.6090214955523,415.3207328255113
5827544504,5827544505,96.1284402930688,96.1284402930688,357.7520022522643,382.0710240112331
5827544562,8791690465,120.6785436298448,120.6785436298448,353.4806991264794,384.0105206800958
5827544562,8791690456,96.93335877085744,96.93335877085744,176.17637956603338,200.69903336059807
5832653044,7962005300,154.8160805094789,154.8160805094789,473.36629450321783,512.5323895638463
5832653080,7962005330,155.1944858242947,155.1944858242947,517.2577735904835,556.5195993948612
5832657502,7962005264,584.1608839810928,584.1608839810928,2790.306300903946,2938.0900494487455
5832657502,9666019841,56.47002648230142,56.47002648230142,279.07391199078864,293.35996301341874
5832657502,9666019902,37.59118350566666,37.59118350566666,186.15655000332458,195.66654316281634
5832657515,7962005192,74.52858620410547,74.52858620410547,329.3179297890858,348.1725195862065
5832657515,9666019842,53.3576171239597,53.3576171239597,249.36437976965956,262.8630389374174
5832657515,5832657926,586.7486136537142,586.7486136537142,2598.7621398807523,2747.200544363201
5832657517,7961993768,69.86752396469483,69.86752396469483,304.3866176622736,322.0620301662378
5832657517,7962005397,50.96732891002004,50.96732891002004,241.22909970282188,254.12305259522796
5832657517,7961786907,129.9704151100892,129.9704151100892,611.3899855622574,644.2705081573207
5832657531,7962005328,160.3678205958474,160.3678205958474,725.4461898357753,766.016790030877
5832657531,7962005188,68.60489638080429,68.60489638080429,301.87714076255924,319.2331278436986
5832657531,7962005396,48.49781290437756,48.49781290437756,219.44286892216917,231.71207212247316
5832657742,7961786893,38.76295804158686,38.76295804158686,189.56099125919695,199.36742541314123
5832657742,7962005399,31.11628931809,31.11628931809,152.16678358542615,160.03872777465855
5832657777,5832657778,68.16659690828492,68.16659690828492,331.3136466078339,375.0848250220925
5832657781,7961786812,65.16546702979372,65.16546702979372,296.1757103689084,349.72835285024456
5832657781,7961786850,55.575545755430326,55.575545755430326,256.6545017954712,333.453274532582
5832657889,7961786849,37.86902836005735,37.86902836005735,181.72530652181547,212.51549778025998
5832657889,7961786798,52.82008324795778,52.82008324795778,252.36532352470232,296.418650552816
5832657889,7961542988,84.6378233095481,84.6378233095481,413.93600572683636,435.34807753848173
5832657901,5832657907,55.62924052196512,55.62924052196512,234.27655753903448,248.34990260282748
5832657901,7961786852,42.85747854966257,42.85747854966257,172.43231039579487,206.4660134285824
5832657901,9666019854,616.4553927685331,616.4553927685331,2402.982049874316,2558.935814072158
5832657907,7961771623,126.5372343969805,126.5372343969805,622.4160994117825,714.5398738287552
5832657907,7961786852,36.0162647815036,36.0162647815036,174.77832208752795,203.3793247924243
5832657910,7961786851,37.03898985270926,37.03898985270926,179.74136234132936,209.1545248497304
5832657910,5832657915,53.54161177673239,53.54161177673239,259.9287325598114,302.3427586816887
5832657910,7962005231,122.54823364203348,122.54823364203348,602.7948527307027,692.0144874495926
5832657915,7961542987,83.92719680426238,83.92719680426238,384.21052328684306,450.6950798675409
5832657915,7961786851,38.606549405530295,38.606549405530295,180.16525203833203,231.63929643318176
5832657926,7961771623,64.38789205155213,64.38789205155213,291.94780905168346,338.82456964163293
5832657926,7962005302,44.709466669575605,44.709466669575605,197.89827337830803,235.27196372723486
5832657946,7962005244,63.957017018697215,63.957017018697215,247.1551750476395,263.3353199014885
5832657946,7962005297,47.78121723691442,47.78121723691442,210.8986533256443,222.98656880738878
5832657946,9732895734,160.34313374329352,160.34313374329352,650.6143013947179,691.1786561945695
5832657962,6056271409,35.802277089206676,35.802277089206676,145.83890777180457,154.89633503161028
5832657962,7962005427,207.02174482536162,207.02174482536162,805.4774144289255,857.8507422561394
5834215792,5834215800,64.94240672030678,64.94240672030678,118.03282421415756,134.4622575566313
5834215792,7961542899,168.9968530511552,168.9968530511552,540.5881357917086,583.3417489161757
5834215792,7961542885,62.7610616133166,62.7610616133166,114.06822948220291,129.9458159523152
5834215800,7962005295,318.8072825830683,318.8072825830683,579.4322360947266,660.0855913184081
5834215800,7961542904,171.2595411238789,171.2595411238789,547.8260358178209,591.1520743380039
5834798803,5834799173,100.33341794772983,100.33341794772983,397.6987637180364,423.0815803619311
5834798803,9732895760,68.89055445347371,68.89055445347371,334.2318105921071,351.66006478653463
5834798806,7966386945,92.14323454298952,92.14323454298952,395.81152430256617,419.12235009939644
5834799144,7959932863,47.12477438322575,47.12477438322575,226.60013851129818,282.7486462993545
5834799144,7959932859,56.532550483197745,56.532550483197745,272.47539128466985,314.2512555807832
5834799157,7959932869,142.6737256698279,142.6737256698279,649.8776388373915,775.6314503612405
5834799157,7959603243,48.28312227111869,48.28312227111869,224.16200599951532,262.4863686659629
5834799157,7959932864,33.07075907310986,33.07075907310986,155.02057668185614,179.78587650948177
5834799167,7961465892,115.19766475245406,115.19766475245406,510.20494787489724,691.1859885147244
5834799172,5834799173,85.65983136754025,85.65983136754025,329.87941720783203,351.5500413909127
5834799172,9732895760,101.77524316714826,101.77524316714826,482.3029895756792,508.0505658971135
5834799172,7961465892,99.6917157671376,99.6917157671376,449.3657167244253,540.3998541778291
5834799173,9732895742,61.757092372714396,61.757092372714396,237.70576649959395,253.32936414253808
5834799299,7959602889,169.41515758369442,169.41515758369442,731.4412086107178,852.2111080426779
5834799299,7959603104,70.59634847867883,70.59634847867883,320.6532734292754,370.9788406786031
5836885680,13664196096,82.94211658675326,82.94211658675326,380.2563902930804,497.65269952051955
5836885680,7992170550,73.78189342348112,73.78189342348112,330.9875793532341,442.69136054088676
5836885680,7992170555,53.4121024793561,53.4121024793561,260.3898627947797,320.4726148761366
5836885684,5836889190,55.09456877705608,55.09456877705608,255.83603041121182,313.1530380558395
5836889190,7950517395,267.19091538410225,267.19091538410225,1157.5329303639628,1603.1454923046135
5836889226,7992164372,131.0357032644065,131.0357032644065,524.7663311716956,628.4247859320966
5836889226,12987924263,101.98836907894022,101.98836907894022,472.3348240602492,611.9302144736414
6020564486,8289756749,68.50391878682835,68.50391878682835,327.0558092864698,411.0235127209701
6020564486,8869467017,200.73505164558435,200.73505164558435,938.8270272714524,1087.6097759959237
6020564487,8185629288,84.83515811882901,84.83515811882901,398.5489398268741,509.0109487129741
6020564502,9222802794,66.88079386806928,66.88079386806928,313.66183431286896,362.9884768404688
6020564502,10006651412,25.900961206801913,25.900961206801913,122.74702995673914,140.57474371053706
6020564510,9660848462,42.441409972256395,42.441409972256395,190.14296353788347,219.30477425589763
6020564510,6020564517,43.84445732475034,43.84445732475034,189.16130696720163,226.55465080594996
6020564517,9660848462,42.24777379679773,42.24777379679773,199.11432954807253,253.48664278078638
6020564517,9660848463,52.98627070895119,52.98627070895119,242.14999741325497,317.9176242537071
6020564521,6020564527,47.273496918295095,47.273496918295095,217.1916851227391,243.90639271075347
6020564532,7868781052,66.06144963004849,66.06144963004849,322.64727020339774,396.3686977802909
6020564532,8198614155,58.182078461386915,58.182078461386915,282.5302592250513,323.94744095232414
6020564541,8198655615,172.7519743461182,172.7519743461182,858.206300593412,901.9099018400349
6020564541,6020564549,76.53081499151992,76.53081499151992,360.0074600086455,426.1099349854279
6033481320,6033481323,79.16779723581722,79.16779723581722,352.6275298941828,417.86027671533463
6033481320,7558081676,146.1216487311513,146.1216487311513,421.98724640727306,458.95378351237457
6033481323,8109971621,122.0927816686753,122.0927816686753,570.3969832128411,732.5566900120518
6033481329,7959990534,52.126633246512185,52.126633246512185,239.96972604845814,283.75726757703603
6033481329,7959990557,192.77209545127957,192.77209545127957,893.8582717560613,1156.6325727076774
6033482390,8109971622,116.76601994156316,116.76601994156316,539.4664273686797,650.6133767960981
6033482414,10875282430,197.21257852576872,197.21257852576872,856.8639498475451,1183.2754711546122
6033482414,8168061659,32.80919904587537,32.80919904587537,154.51784279506248,196.8551942752522
6033482425,6033482430,148.7976169691479,148.7976169691479,646.3962842541655,684.0398003012715
6033482469,7959990637,77.21378821885494,77.21378821885494,359.2305010627838,463.28272931312966
6033482469,6033482475,66.72314318627308,66.72314318627308,346.0466165989571,400.33885911763844
6033482469,7959990655,27.169181562097293,27.169181562097293,129.99994910265985,163.01508937258376
6033482475,8508946962,35.7470774029941,35.7470774029941,188.349648396336,214.4824644179646
6033482475,7959990507,131.31436032272475,131.31436032272475,766.1186036206777,787.8861619363486
6033496395,7959932883,40.17582524535502,40.17582524535502,175.77990157051596,241.05495147213014
6033496395,8168044500,419.43801389366956,419.43801389366956,1666.8607851578095,2516.6280833620176
6033496395,6496421043,204.00734268015825,204.00734268015825,1010.9219414645565,1224.0440560809495
6033496395,7959932882,30.343484456857833,30.343484456857833,132.68796743690046,182.060906741147
6052448230,6052448234,18.39047604262517,18.39047604262517,88.3887143341892,110.34285625575103
6055901726,8044291635,138.21488282059047,138.21488282059047,409.0895228825918,444.0557694219067
6055901726,8044291595,37.3751564081563,37.3751564081563,91.28881952692176,100.74416114240775
6056271409,8878665902,139.09088506305756,139.09088506305756,562.7982853484195,597.9861470260902
6056271409,7791604210,50.36712272502278,50.36712272502278,203.04511475712326,215.78722468579957
6155402638,13072634348,12.331688744168504,12.331688744168504,51.450054621401065,54.5697828306591
6155402638,12089221626,87.91903115649845,87.91903115649845,378.0193582556044,400.26152535208337
6155402664,7992164372,171.19591731040782,171.19591731040782,697.4940962947543,821.026292896351
6203900689,8167985697,227.90446660043017,227.90446660043017,1091.2840185363552,1275.8942752175133
6203900689,8987589741,3.1553838994563392,3.1553838994563392,14.619854874022456,18.932303396738035
6203900689,8987589756,30.452442810897136,30.452442810897136,144.49913512698004,182.7146568653828
6261187076,6261187081,38.21195755634452,38.21195755634452,166.38390449853884,176.0509439764751
6261187081,9655569173,216.8682547472451,216.8682547472451,873.7868406301955,928.6511845220635
6261187081,7637463224,86.4711753655404,86.4711753655404,381.01688535454315,402.89276713133097
6317315212,8002408198,275.37061809781244,275.37061809781244,1030.150651105788,1099.8151960925254
6410193855,7958753225,68.45040786299155,68.45040786299155,264.58193755242587,410.70244717794935
6410194513,7963896350,55.39113180972385,55.39113180972385,246.4783194044978,332.3467908583431
6410194600,8987589756,97.26624967125946,97.26624967125946,486.0293573622334,583.5974980275568
6410194600,8869467017,227.43904768679792,227.43904768679792,1105.3363101782002,1232.2956537959765
6413071005,13072612795,207.62804175078196,207.62804175078196,1011.4509682342746,1153.623966705641
6413071005,10556743820,71.38518206539068,71.38518206539068,327.12931496943503,428.3110923923441
6413071005,10556743815,70.05456890200952,70.05456890200952,348.16935765803436,420.3274134120571
6413071047,12987924104,39.48746989307118,39.48746989307118,174.9335465710241,211.85738450613982
6438778593,8167985664,143.66203821343834,143.66203821343834,396.2575164119857,861.97222928063
6496420788,7959932876,68.96833295671303,68.96833295671303,305.53913372796524,362.75350709600485
6496420788,7959603240,60.564890734624505,60.564890734624505,287.38040621943685,337.6234978374436
6496420788,7959990663,37.23085658884465,37.23085658884465,177.53337940592982,223.3851395330679
6496420791,7959932870,48.5988544228272,48.5988544228272,227.59792859260352,291.5931265369632
6496420791,7959990587,64.21535872144536,64.21535872144536,294.98336635326916,385.29215232867216
6496421043,7959932880,24.16295580512072,24.16295580512072,117.70257364272067,144.97773483072433
6496421043,8508946962,19.826236461259185,19.826236461259185,96.57896121739243,118.95741876755511
7227357853,7975286415,72.2417874436383,72.2417874436383,252.81849323275387,271.0945579997728
7227357853,8298792601,288.4661253615187,288.4661253615187,877.765633953469,950.7431415256792
7227357853,7975286500,63.76425628688938,63.76425628688938,195.5170318216528,211.6484111653488
7227417660,7975286578,219.53354445911904,219.53354445911904,828.3156798929149,883.8543012233788
7227417660,7975286488,117.0679346127622,117.0679346127622,395.2528761201841,424.8692689425961
7232025520,7232025523,95.41382565321071,95.41382565321071,457.7999320355776,572.4829539192642
7232047137,7959990754,70.62277660454565,70.62277660454565,331.06889059314534,423.73665962727387
7232047137,7959990601,61.6466155030809,61.6466155030809,282.8193513443822,369.8796930184854
7232047137,7959990767,38.80136001115271,38.80136001115271,177.95695685864797,232.80816006691626
7232047153,7959603120,145.2658933775941,145.2658933775941,674.929204364486,871.5953602655645
7232047153,7959603103,47.771038179068256,47.771038179068256,224.7315087385764,286.62622907440954
7232047153,7959990780,31.617101371799748,31.617101371799748,155.61020398680253,189.7026082307985
7232047223,7959990819,128.36579778508823,128.36579778508823,578.3138771087514,770.1947867105293
7232047223,7232047224,27.54593453993608,27.54593453993608,121.45977915232699,165.27560723961648
7232047224,7959602891,60.04042405718995,60.04042405718995,277.2177344697338,360.2425443431397
7249081499,7959990555,6.260696022444389,6.260696022444389,30.399527277934713,37.56417613466633
7249081499,7959990507,82.49206368288627,82.49206368288627,447.7306359079442,494.9523820973176
7249081499,7959990553,22.83429222688231,22.83429222688231,104.68620061737214,137.00575336129387
7249081500,7959990555,179.6040823198505,179.6040823198505,854.6414325390402,1077.624493919103
7252057816,12987924106,33.408697350844676,33.408697350844676,166.1098872654829,200.45218410506806
7252057847,8002408176,162.55471574280153,162.55471574280153,700.9971303222094,742.1209814647021
7252057927,8377247190,8.81718952382438,8.81718952382438,41.851116160987395,52.90313714294628
7252057927,8377247189,70.1198634675892,70.1198634675892,346.8230408524533,395.8774254005473
7252057927,8044279541,231.79176657507395,231.79176657507395,1122.6853566908871,1284.8420108879018
7609471530,7609471538,19.61342673700623,19.61342673700623,87.55392620122366,92.51582249467246
7609471530,7609471531,42.009729987457234,42.009729987457234,180.21985820576248,190.84767588946454
7609471561,7609471568,11.391729854190107,11.391729854190107,54.37731971342127,57.259252732949506
7609471566,7953723960,207.6542895186509,207.6542895186509,1019.1668579196893,1245.9257371119054
7616135774,7616135775,58.64992099060281,58.64992099060281,259.4695891166464,274.3071200324071
7626167472,7702665457,38.827151899475155,38.827151899475155,179.64671228173898,232.96291139685093
7626167472,7626167483,65.93076131444829,65.93076131444829,309.3523867311936,362.8833399556988
7626167472,7626252386,24.294603324252023,24.294603324252023,116.97798339177304,136.70342335682687
7626167472,9731824018,44.84098286508889,44.84098286508889,211.12067478432397,269.0458971905333
7626167474,7702665457,7.253163985194543,7.253163985194543,33.54249722428902,43.518983911167254
7626167483,10815767810,42.37009410407995,42.37009410407995,198.49206863868758,209.21105291956505
7626252386,13457568222,261.71802698311984,261.71802698311984,1287.8164534134028,1354.027102140383
7626252386,7702665410,47.66290622659156,47.66290622659156,230.12561812987622,268.19464229762593
7626252390,7702665421,24.964803652487124,24.964803652487124,119.2387816286455,149.78882191492275
7626252406,7701171822,21.772381150023676,21.772381150023676,100.35152343499664,130.63428690014206
7626252406,8185629232,214.72235292785032,214.72235292785032,1020.4634113054898,1288.3341175671019
7626252432,8167985768,67.4130282220028,67.4130282220028,327.340518042888,404.47816933201676
7626252440,9660848493,64.33667237111882,64.33667237111882,314.7216665562259,386.02003422671294
7629438273,8146989127,37.116780415031215,37.116780415031215,191.3808432465015,222.7006824901873
7637463224,8377247190,38.48488444086051,38.48488444086051,184.33091623383407,215.3831640972139
7637610188,14166264381,85.0885775449372,85.0885775449372,404.0920113393133,472.04550348261876
7637610188,7637610190,20.94676507952783,20.94676507952783,97.52276410391009,125.68059047716697
7637610190,7637610201,15.530894134728577,15.530894134728577,72.30785848189203,93.18536480837146
7637610190,14107078700,148.43506087414008,148.43506087414008,696.3865651508372,890.6103652448405
7637610201,7719250780,149.4764212030899,149.4764212030899,701.0587361004177,896.8585272185394
7637868027,7637868046,189.8222511491518,189.8222511491518,674.5189289202008,1138.9335068949108
7637868046,7735602390,15.547735539821147,15.547735539821147,73.36893668385575,93.28641323892688
7637868046,7735592377,15.70238290630559,15.70238290630559,74.10414219170671,94.21429743783355
7637868049,8794485628,106.00712944303292,106.00712944303292,363.3297421413583,636.0427766581976
7637868049,8167985649,305.60558477109777,305.60558477109777,1352.674034149392,1833.6335086265867
7640452829,8869177754,186.26098675251367,186.26098675251367,844.5223506414759,1117.565920515082
7640452829,7707208812,153.29765316316454,153.29765316316454,700.0099614242001,842.2553649737406
7642948007,13146891391,303.25359382915303,303.25359382915303,1447.8442622978346,1603.768471076989
7642948007,13146891390,55.31669253292955,55.31669253292955,241.5389069096803,255.53318212356308
7642948007,9666019868,33.1904903424517,33.1904903424517,136.91259698714558,145.30928223833783
7656321485,7893911643,44.15126905206172,44.15126905206172,219.4826356175133,264.90761431237036
7656321485,13146891390,194.8070077442696,194.8070077442696,914.2658812589134,1038.5005263237476
7656321502,7656321511,53.63935630018949,53.63935630018949,262.41254910077583,321.83613780113694
7656321578,7656321615,74.27885904264807,74.27885904264807,296.93013041602035,315.72154306957384
7656321578,7656321580,50.23649827859033,50.23649827859033,211.4008852105708,224.1099491567537
7656321592,10815767810,105.43895423058687,105.43895423058687,449.9308989772965,476.60533803361636
7656321592,7656321615,111.86048541490756,111.86048541490756,438.4203411709268,466.71932917572946
7656321592,7656321617,120.62574499489317,120.62574499489317,492.29915215768887,522.8156164660579
7701169497,9198650558,12.724564009787263,12.724564009787263,60.589791878367976,76.34738405872358
7701169511,9228759443,21.15198877391629,21.15198877391629,93.81211547294701,109.44783937227024
7701169518,8146989209,164.65987763934564,164.65987763934564,753.8688966325128,987.9592658360739
7701169518,9228759443,26.274817380369793,26.274817380369793,110.0287796684132,135.95515877583398
7701169566,8185629288,255.24221076139898,255.24221076139898,1249.1696211025312,1531.453264568394
7701169566,8185629232,328.52900037333757,328.52900037333757,1590.5353598852664,1971.1740022400254
7701171822,7701171911,220.61676620751257,220.61676620751257,995.0740543793319,1323.7005972450754
7701171822,10050110836,55.258697123424675,55.258697123424675,262.2047814631181,331.55218274054806
7701171850,8071642705,264.5241873438804,264.5241873438804,857.019492114731,923.9400563949484
7701171850,8071647104,8.325244733203315,8.325244733203315,15.131132302597024,17.2372915952919
7701171856,8071642706,19.5677357796928,19.5677357796928,72.07368020686978,77.02401738855411
7701171856,8071647047,42.3462963814896,42.3462963814896,149.7292574578632,160.442221279741
7701171856,8071642707,16.584200754052997,16.584200754052997,63.00802533217735,67.20357388953808
7701171856,8071647051,133.18240126606582,133.18240126606582,555.3334565120632,589.0265623653024
7701171911,10050110835,7.770742876602962,7.770742876602962,35.614644233028436,46.62445725961777
7701171911,8185629232,44.6906388751664,44.6906388751664,207.98028683527193,268.1438332509984
7701171911,8169270312,10.178517933233046,10.178517933233046,46.649889305057826,61.071107599398275
7702665399,7702665421,256.0316518802045,256.0316518802045,1226.9979222147322,1431.7450794039821
7702665399,7702665402,172.22126867189257,172.22126867189257,836.0597927812516,963.072152130101
7702665402,7702665403,95.2158655965467,95.2158655965467,462.09602712828433,532.3172711716112
7702665403,7702665410,265.49572815688674,265.49572815688674,1272.2349261000602,1484.2900459366253
7702665403,13457568222,49.36884693396507,49.36884693396507,241.13507522580608,253.62463668276922
7702665410,7702665457,57.04168802584858,57.04168802584858,264.67600147927175,342.2501281550915
7702665417,10050110836,8.058160598352016,8.058160598352016,40.71317173507061,48.34896359011209
7702665417,7702665421,134.68172047042262,134.68172047042262,653.6110820487102,808.0903228225357
7707208812,8869146313,79.56945098053043,79.56945098053043,375.19633929967125,437.17431802452626
7710972505,13233850219,31.159243671355092,31.159243671355092,112.42901989734311,186.95546202813057
7710972505,8490782025,217.12024208525008,217.12024208525008,965.914014408006,1302.7214525115005
7710972505,8490782023,217.0486102488338,217.0486102488338,965.6296749282332,1302.2916614930027
7710972529,7899265503,27.157114414389653,27.157114414389653,123.83120336409989,162.94268648633792
7719250780,14166264352,167.43698005867842,167.43698005867842,736.2894619073635,864.2562295591162
7719250780,14107078700,31.54300101212768,31.54300101212768,149.06830484162037,189.25800607276608
7724575156,7724575160,26.455086667917605,26.455086667917605,125.03048573094922,158.73052000750562
7724575156,7735602390,98.53633237349867,98.53633237349867,465.18513290327024,591.217994240992
7724575160,13146693212,63.36359131870685,63.36359131870685,287.8215594694621,380.1815479122411
7726383871,8167985791,11.134355071560098,11.134355071560098,48.27724286615436,66.80613042936059
7726383871,8167985727,172.75849628226163,172.75849628226163,789.5859595597307,1036.5509776935698
7735592377,7735602390,19.352280070061894,19.352280070061894,91.29587721157912,116.11368042037137
7791604199,8076307471,86.85648198946305,86.85648198946305,319.3785831026591,341.3519415486042
7791604199,13072634342,58.66158756407672,58.66158756407672,205.80541377821103,220.6458961582138
7791604199,13072634356,17.495069635733195,17.495069635733195,49.83646273611003,54.26244715704676
7791604210,8624031172,125.44537742847419,125.44537742847419,374.7242120730377,406.45996950283
7868781052,7868781069,23.058786363289293,23.058786363289293,113.53433905405228,138.35271817973575
7868781069,9660848467,86.38663821416152,86.38663821416152,420.6095215533535,518.3198292849692
7868781069,9660848465,39.85624182762984,39.85624182762984,194.1252173968977,239.137450965779
7893911643,8168061649,129.48308424842725,129.48308424842725,616.0324866938942,776.8985054905635
7893947001,8431769835,99.583033877473,99.583033877473,422.7743724978203,503.0900495047325
7893947001,12987924104,198.39943009957332,198.39943009957332,816.7882625724149,1002.3070720391462
7893947019,8044291626,19.001671438483445,19.001671438483445,63.88899124790524,68.69612282894862
7950517395,7993875250,11.319070544916466,11.319070544916466,50.847028352015535,67.9144232694988
7950517436,7992170555,9.195407538196974,9.195407538196974,47.413525016892144,55.17244522918185
7950517436,7992170524,38.1217089733452,38.1217089733452,181.73134513491905,228.7302538400712
7950517436,7992170511,39.403553798232046,39.403553798232046,193.23190379720927,236.42132278939226
7950517436,7992170556,11.621524586152137,11.621524586152137,59.20080818525488,69.72914751691283
7950517541,7950517545,92.03745459897942,92.03745459897942,403.8952260494492,427.1792911420363
7950517541,7950517542,85.56263234533361,85.56263234533361,376.06785509370553,397.71388941421503
7950517541,7950517551,41.429967618295755,41.429967618295755,175.65863571254363,186.13978240452167
7950517542,7950517543,33.93046408382661,33.93046408382661,141.4894603622474,150.0733476263164
7950517542,7950517545,129.60081909908862,129.60081909908862,609.8741219437691,642.6611424139032
7953723959,7953723960,45.55764512699635,45.55764512699635,222.5230006407193,273.34587076197806
7953724239,7992170513,191.51538546768472,191.51538546768472,890.2176614487345,1149.0923128061083
7958753225,7958753254,8.679188495027699,8.679188495027699,32.68982238265704,52.07513097016619
7958753225,7958753251,128.6230378326714,128.6230378326714,523.000989744847,771.7382269960284
7958753235,7958755724,86.01206809556396,86.01206809556396,322.83921974022815,344.59895441576043
7958753244,7958753253,125.2760459744954,125.2760459744954,541.6211045362393,751.6562758469724
7958753249,7963887445,73.34064013505,73.34064013505,315.71743399065457,440.04384081029997
7958753249,7958753251,9.534999829343782,9.534999829343782,41.617811497908264,57.20999897606269
7958753249,7958753250,7.8178307499483655,7.8178307499483655,33.70430158543345,46.906984499690196
7958753249,7958753253,193.7743827128665,193.7743827128665,833.277796059947,1162.6462962771989
7958753250,7959990818,193.7479036508071,193.7479036508071,862.2914010392327,1055.5565371877967
7958753250,7958753251,9.31961454666471,9.31961454666471,40.18152682801412,55.91768727998826
7958753250,7959990600,198.79283702353771,198.79283702353771,828.5602938483642,1192.7570221412263
7958753251,7959990599,202.47617787107086,202.47617787107086,854.8618866446935,1214.8570672264252
7958753253,7959990818,7.406048370307155,7.406048370307155,32.88006240993506,40.34883797295827
7958753253,7963887456,223.42105713556631,223.42105713556631,974.9821600055574,1340.5263428133978
7958753254,7963887456,8.792279809634328,8.792279809634328,36.30050382665527,52.753678857805966
7958753254,7963887445,51.07725533300774,51.07725533300774,204.58525930535316,306.46353199804645
7958755724,9732895743,122.46695316633796,122.46695316633796,473.0151445454793,580.4468654356652
7958755724,7958755753,81.7378334356831,81.7378334356831,312.63870042084466,333.31711925083033
7958755753,7958755754,122.9748918111235,122.9748918111235,586.4729842911579,656.4719656581632
7958755753,7959590869,87.80963312019831,87.80963312019831,398.9154947873071,468.7506661658603
7958755753,8569716248,7.960635464501543,7.960635464501543,35.21415477565029,37.22807351277132
7958755754,7959590873,88.41333523526187,88.41333523526187,406.62406284806,456.9501360373197
7958755754,9732895743,83.23758493657645,83.23758493657645,400.0848460738696,499.4255096194587
7958755764,7959590884,93.51262546707422,93.51262546707422,434.7919144369174,458.44917514497496
7958755764,9732895742,82.69178058918828,82.69178058918828,374.53179272960807,395.4515455655577
7959590802,7959590803,90.88913005971344,90.88913005971344,413.4381807070414,436.43173729484437
7959590803,7959590868,48.551601576521755,48.551601576521755,192.4087004491865,204.69151135897042
7959590809,7959590868,10.030133067699989,10.030133067699989,38.11073146991741,40.64820137554674
7959590809,7959590872,88.77864124969703,88.77864124969703,375.6226313081497,446.2284567298433
7959590835,7959932863,14.70869561061992,14.70869561061992,71.2192625079485,88.25217366371952
7959590835,7959590839,8.940674616016052,8.940674616016052,42.902955473062946,53.64404769609631
7959590835,13072493356,87.32014386312912,87.32014386312912,423.1305238924051,523.9208631787747
7959590839,12089221626,394.69130011328525,394.69130011328525,1812.096371381078,2107.6640771314046
7959590839,7959932864,17.23675381436091,17.23675381436091,81.96539817202226,103.42052288616546
7959590839,7959932877,181.0556575316869,181.0556575316869,882.5177922673539,1086.3339451901215
7959590868,7959590871,88.72186292583153,88.72186292583153,375.38240209184937,445.94307160254726
7959590869,7959590871,8.021760060147656,8.021760060147656,37.400500042769096,48.13056036088594
7959590869,7959590870,9.64184452092683,9.64184452092683,44.95395071822419,57.851067125560974
7959590869,7959590873,123.17126212931315,123.17126212931315,538.632560352056,636.5909038055452
7959590870,7966386931,123.17863123084354,123.17863123084354,538.6647857101159,636.628989824332
7959590870,7959590872,8.043041381590026,8.043041381590026,37.49972166714424,48.258248289540155
7959590870,7959603012,213.808144626723,213.808144626723,1012.2372294453384,1282.848867760338
7959590871,7959590872,9.686012001452168,9.686012001452168,45.159876331168356,58.116072008713004
7959590871,8569716248,87.77536994928771,87.77536994928771,398.75983863329407,468.5677604456267
