osmid,elevation,worldcover,low_elevation,slope_risk,landcover,rainfall_truth,water_truth,rainfall_observed,water_observed,age_minutes,uncertainty,sensitivity,observed_risk,true_risk,trusted_risk,x,y
7959990597,8.35585880279541,50,0.7083691924246543,0.8139852601427829,0.45,0.48571984258970924,0.5623460741314461,0.17000194490639822,0.16870382223943384,120.0,0.9,1.0,0.7508405242984221,0.8927125542134867,1.0,196641.25117371947,2495083.870078574
7959990599,11.98483657836914,50,0.5644945276524921,0.6264144642168137,0.45,0.4353043095881943,0.4710181521293977,0.152356508355868,0.1413054456388193,120.0,0.9,1.0,0.6158079970620115,0.7383400986065924,1.0,196346.05813951773,2495070.8696238874
7959990600,11.98483657836914,50,0.5644945276524921,0.6264144642168137,0.45,0.4329597423177337,0.47011639548691286,0.1515359098112068,0.14103491864607384,120.0,0.9,1.0,0.6155897719545302,0.7376908338240035,1.0,196337.62542320054,2495070.88111404
7959990601,10.035966873168945,50,0.6417595297717105,0.9085241656451581,0.45,0.4930646273028098,0.5318661600023206,0.17257261955598344,0.15955984800069617,120.0,0.9,1.0,0.7365252762970662,0.8750849402467564,1.0,196640.62623170594,2495069.949730013
7959990615,8.901248931884766,50,0.6867466235235891,0.7736587611096796,0.45,0.25,0.4608733117617945,0.0875,0.13826199352853835,120.0,0.9,1.0,0.7062777319211015,0.8032999955677529,1.0,197802.17643539293,2495067.7083281567
7959990620,8.583327293395996,50,0.6993509633653113,0.8722285880409981,0.45,0.25,0.46717548168265566,0.0875,0.1401526445047967,120.0,0.9,1.0,0.7382307057621301,0.836135273197702,1.0,197786.00684158353,2495066.452460563
7959990621,10.595549583435059,50,0.6195742809686624,0.7309605806758377,0.45,0.2839881427811432,0.4403595030924632,0.2839881427811432,0.4403595030924632,15.0,0.15,0.05,0.758375528876445,0.758375528876445,0.8089724629051817,197640.47457806498,2495078.4047110616
7959990622,10.595549583435059,50,0.6195742809686624,0.7309605806758377,0.45,0.28753957239572514,0.44172543755961013,0.28753957239572514,0.44172543755961013,15.0,0.15,0.05,0.7593590016927908,0.7593590016927908,0.8099559357215275,197641.71087102947,2495066.930626744
7959990623,10.669934272766113,50,0.6166252212324134,0.8477609962916715,0.45,0.2801329388003697,0.4374022024625027,0.2801329388003697,0.4374022024625027,15.0,0.15,0.05,0.7845911490033198,0.7845911490033198,0.8351880830320565,197650.29825428606,2495077.923199964
7959990624,10.669934272766113,50,0.6166252212324134,0.8477609962916715,0.45,0.28414377721949374,0.43894483262370426,0.28414377721949374,0.43894483262370426,15.0,0.15,0.05,0.7857018427193849,0.7857018427193849,0.8362987767481216,197650.13913324376,2495066.6982578347
7959990637,9.502883911132812,50,0.6628941680092164,0.8506296319536881,0.45,0.3407910154355471,0.4838667053259724,0.11927685540244147,0.1451600115977917,120.0,0.9,1.0,0.7201365737935377,0.8321807445457949,1.0,197507.1426919491,2495067.2962016077
7959990653,6.841814041137695,50,0.768395099444466,0.901065655705453,0.45,0.27061272746039366,0.5096255218223844,0.09471445461113778,0.15288765654671532,120.0,0.9,1.0,0.7874041408523902,0.8939313684773752,1.0,197403.2960235463,2495314.242296116
7959990654,8.271061897277832,50,0.7117310554917626,0.7924094656119905,0.45,0.3731415735175182,0.5207276714064653,0.13059955073113136,0.15621830142193957,120.0,0.9,1.0,0.7369180173540814,0.8583282959082638,1.0,197402.56055877067,2495081.3928688574
7959990655,8.029690742492676,50,0.7213004703870891,0.9128126237945262,0.45,0.3788836070698096,0.5277208532973174,0.13260926247443336,0.15831625598919521,120.0,0.9,1.0,0.7731035183542563,0.896239306734956,1.0,197402.51574637374,2495067.6163322954
7959990662,6.841814041137695,50,0.768395099444466,0.901065655705453,0.45,0.27576823527146865,0.5116084094420287,0.09651888234501402,0.1534825228326086,120.0,0.9,1.0,0.7878839996563441,0.895359047563519,1.0,197385.2064379619,2495314.299359144
7959990663,6.841814041137695,50,0.768395099444466,0.901065655705453,0.45,0.2835878275126667,0.5146159449194125,0.09925573962943333,0.15438478347582377,120.0,0.9,1.0,0.7886118232418711,0.8975244731072355,1.0,197385.07944581343,2495297.398744312
7959990664,8.271061897277832,50,0.7117310554917626,0.7924094656119905,0.45,0.379690643190273,0.5232465443575247,0.13289172511659555,0.1569739633072574,120.0,0.9,1.0,0.7375275846082378,0.8601418844330266,1.0,197383.33830326842,2495081.461121892
7959990665,8.029690742492676,50,0.7213004703870891,0.9128126237945262,0.45,0.3854625854178806,0.530251229585037,0.1349119048962582,0.1590753688755111,120.0,0.9,1.0,0.7737158694158843,0.898061177662114,1.0,197383.10293486103,2495067.9432685715
7959990681,5.493124008178711,50,0.8218653432358745,0.9755493830610085,0.45,0.44088600231698266,0.6018503648167768,0.15431010081094393,0.18055510944503303,120.0,0.9,1.0,0.8528863265961785,0.9944605579717349,1.0,197177.2456306133,2495082.119078815
7959990682,7.384647846221924,50,0.7468738787141619,0.8303687176751452,0.45,0.447523455946649,0.5669074993365613,0.15663320958132715,0.17007224980096838,120.0,0.9,1.0,0.7737139045880345,0.9112590037682174,1.0,197177.13798761426,2495068.2994180685
7959990732,7.838860988616943,50,0.7288661179510466,0.6793396102621693,0.45,0.4875406406031023,0.5732948438228703,0.1706392242110858,0.1719884531468611,120.0,0.9,1.0,0.7292368029102074,0.8728783643238125,1.0,196909.1712889829,2495082.982686139
7959990733,7.385544300079346,50,0.7468383378521901,0.9507322729337794,0.45,0.49492651889601413,0.5851216761937927,0.17322428161360492,0.17553650285813782,120.0,0.9,1.0,0.8081963109464979,0.9544537930701107,1.0,196909.32006358303,2495069.124684218
7959990736,11.341946601867676,50,0.5899825811966911,0.9370517112325372,0.45,0.4923945043925475,0.5057199461339408,0.1723380765373916,0.15171598384018223,120.0,0.9,1.0,0.7135641595418292,0.8483762375716121,1.0,196828.54398184363,2495083.2433975735
7959990747,8.520482063293457,50,0.7018425290272429,0.889388404735934,0.45,0.4684430369460376,0.5524378171851744,0.16395506293111314,0.1657313451555523,120.0,0.9,1.0,0.7642977737663003,0.9025366629752095,1.0,196688.787957429,2495123.377326136
7959990754,8.374860763549805,50,0.7076158395791357,0.8925744359737809,0.45,0.5556973025764697,0.5888838053959022,0.19449405590176436,0.17666514161877067,120.0,0.9,1.0,0.7765641602660769,0.9312485423564443,1.0,196687.7495776458,2494960.7279479653
7959990766,7.013213157653809,50,0.7615998000637467,0.9009421949535987,0.45,0.4897658086619437,0.5905175187480055,0.1714180330316803,0.17715525562440165,120.0,0.9,1.0,0.8038300965046767,0.9501721042554503,1.0,196688.67410990718,2495083.709668073
7959990767,8.461381912231445,50,0.7041856170668731,0.7599090693741426,0.45,0.4972498867530101,0.5646889188230558,0.17403746036355353,0.16940667564691675,120.0,0.9,1.0,0.7359681839324099,0.879667117845529,1.0,196688.62559594307,2495069.7779435953
7959990771,11.017671585083008,50,0.6028388074452813,0.8377323284118463,0.45,0.519501643931719,0.5225738821579171,0.18182557537610167,0.15677216464737512,120.0,0.9,1.0,0.6987139742025616,0.8394095314157936,1.0,196700.96648785775,2495029.8976699165
7959990777,7.278000354766846,50,0.7511020313871183,0.982170608096832,0.45,0.4997373321033931,0.5891038357333257,0.17490806623618757,0.1767311507199977,120.0,0.9,1.0,0.81897661267836,0.9664170028544667,1.0,196735.92570142698,2495069.6533613736
7959990780,7.013213157653809,50,0.7615998000637467,0.9009421949535987,0.45,0.4905759027752434,0.590829093406967,0.17170156597133518,0.1772487280220901,120.0,0.9,1.0,0.8039054975721455,0.9503964380099025,1.0,196701.21440677735,2495083.661616197
7959990781,8.461381912231445,50,0.7041856170668731,0.7599090693741426,0.45,0.49805644363276425,0.5649991330075766,0.17431975527146748,0.169499739902273,120.0,0.9,1.0,0.7360432557650639,0.879890472058384,1.0,196701.15626776346,2495069.76333544
7959990816,8.964900970458984,50,0.684223071085883,0.8290636837665312,0.45,0.3651721022349944,0.5039084979410162,0.12781023578224804,0.15117254938230487,120.0,0.9,1.0,0.7293851670717789,0.8474047300740706,1.0,196142.38460932253,2495084.107317455
7959990817,9.512843132019043,50,0.6624993241564812,0.7805926850392604,0.45,0.3703821705778539,0.49505049691587666,0.12963375970224886,0.148515149074763,120.0,0.9,1.0,0.7051525813012822,0.8226093330446258,1.0,196142.454310873,2495071.4922012486
7959990818,13.499095916748047,50,0.5044601135114636,0.7321897762815361,0.45,0.445699195260677,0.44499897800983834,0.445699195260677,0.44499897800983834,15.0,0.15,0.05,0.7286401411557921,0.7286401411557921,0.7792370751845288,196142.37498125405,2494874.318243466
7959990819,9.041126251220703,50,0.681201039154309,0.7889562122370073,0.45,0.42648528725392515,0.5259794762132796,0.1492698505388738,0.15779384286398387,120.0,0.9,1.0,0.7233123632746934,0.8523925772875627,1.0,196337.7057898026,2495084.8455030224
7959990831,9.041126251220703,50,0.681201039154309,0.7889562122370073,0.45,0.4287995571604478,0.5268695800234806,0.15007984500615673,0.1580608740070442,120.0,0.9,1.0,0.723527768396762,0.8530334520309075,1.0,196346.12798687792,2495084.8231356777
7959990836,9.799997329711914,50,0.6511147920689432,0.7780389058838316,0.45,0.473091264450505,0.528861728515435,0.16558194255767672,0.1586585185546305,120.0,0.9,1.0,0.7074709543313381,0.8430134607020647,1.0,196546.3945148383,2495084.1693821596
7959990844,8.577812194824219,50,0.6995696152852929,0.8155572658577629,0.45,0.479267012579109,0.5554644278653806,0.16774345440268812,0.16663932835961418,120.0,0.9,1.0,0.7455291614238122,0.8855988929602499,1.0,196587.34148300288,2495084.0368128186
7959990859,11.989192008972168,50,0.564321851996508,0.6000011348328258,0.45,0.47891753025737294,0.4877061299433974,0.16762113559008052,0.14631183898301922,120.0,0.9,1.0,0.6131638972209058,0.74370203434644,1.0,196538.30472649029,2495070.263457936
7959990870,9.062305450439453,50,0.6803613673855121,0.9862415347669864,0.45,0.4869592566539499,0.5488188593288906,0.17043573982888247,0.1646456577986672,120.0,0.9,1.0,0.7777754152792882,0.9179147589503464,1.0,196590.1861905161,2495070.103360345
7959990871,17.00055694580078,10,0.365640985117075,0.4466404466244255,0.15,0.5392868657600254,0.3665846716970088,0.18875040301600887,0.10997540150910264,120.0,0.9,1.0,0.4025078143755199,0.5239369609619045,1.0,196564.1191557137,2494961.340155514
7961465892,7.101207733154297,10,0.7581111619857965,0.7751194530754255,0.15,0.25,0.4515555809928983,0.0875,0.1354666742978695,120.0,0.9,1.0,0.6853343372206183,0.7810521185596242,1.0,196477.27553452528,2495796.6241193125
7961465962,12.647290229797363,50,0.5382308515099006,0.7197442124956347,0.45,0.25,0.3866154257549503,0.25,0.3866154257549503,15.0,0.15,0.05,0.6932861066053441,0.6932861066053441,0.7438830406340807,196003.89418821217,2496243.6885769004
7961465981,11.479872703552246,50,0.584514354916341,0.9620701737228792,0.45,0.25,0.4097571774581705,0.25,0.4097571774581705,15.0,0.15,0.05,0.7839518741263414,0.7839518741263414,0.834548808155078,196568.43548593222,2496399.9372283905
7961467090,8.705080032348633,50,0.6945239471681306,0.8539090127278653,0.45,0.25,0.4647619735840653,0.0875,0.13942859207521957,120.0,0.9,1.0,0.730851142539482,0.8284178188412512,1.0,196567.60803906014,2495957.365367099
7961467128,12.048407554626465,50,0.5619741890161344,0.7489565975079834,0.45,0.25,0.3984870945080672,0.25,0.3984870945080672,15.0,0.15,0.05,0.7160223722374832,0.7160223722374832,0.7666193062662199,196351.60565548996,2496625.7953372817
7961467136,7.355692386627197,50,0.74802184855585,0.9231166734025511,0.45,0.25,0.491510924277925,0.0875,0.14745327728337748,120.0,0.9,1.0,0.7791818405130307,0.8804933699119404,1.0,196342.9395755193,2495956.9067232204
7961467144,7.355692386627197,50,0.74802184855585,0.9231166734025511,0.45,0.25,0.491510924277925,0.0875,0.14745327728337748,120.0,0.9,1.0,0.7791818405130307,0.8804933699119404,1.0,196350.61107294058,2495956.95455749
7961511682,5.821568012237549,10,0.8088438330744018,0.7219372054083653,0.15,0.25,0.4769219165372009,0.0875,0.14307657496116027,120.0,0.9,1.0,0.7014637245352444,0.8007327928504526,1.0,196245.37259967026,2496079.1543875565
7961542786,7.637043476104736,50,0.7368673868354378,0.9450494098106393,0.45,0.25,0.4859336934177189,0.0875,0.14578010802531566,120.0,0.9,1.0,0.7781954368172137,0.8787261538956944,1.0,196004.35899209394,2496402.3823680365
7961542788,11.620841979980469,50,0.578925478752425,0.7490165576877486,0.45,0.25,0.40696273937621247,0.25,0.40696273937621247,15.0,0.15,0.05,0.7270557006110134,0.7270557006110134,0.7776526346397501,196004.92313927616,2496600.4008335993
7961542789,12.287971496582031,50,0.552476422986166,0.5719628011336122,0.45,0.25,0.39373821149308297,0.25,0.39373821149308297,15.0,0.15,0.05,0.6656003752244111,0.6656003752244111,0.7161973092531477,196005.11162102385,2496663.9980327236
7961542792,13.584369659423828,50,0.5010793457305406,0.5469197108636688,0.45,0.25,0.3680396728652703,0.25,0.3680396728652703,15.0,0.15,0.05,0.6259315024407686,0.6259315024407686,0.6765284364695052,196039.62882116233,2496402.2050898145
7961542798,13.584369659423828,50,0.5010793457305406,0.5469197108636688,0.45,0.25,0.3680396728652703,0.25,0.3680396728652703,15.0,0.15,0.05,0.6259315024407686,0.6259315024407686,0.6765284364695052,196040.21471095434,2496419.8394697355
7961542813,7.84903621673584,10,0.7284627102629532,0.8539738841589354,0.15,0.25,0.4367313551314766,0.25,0.4367313551314766,15.0,0.15,0.05,0.7814942327106535,0.7814942327106535,0.8320911667393902,196245.567567973,2496111.3942728443
7961542817,9.51988697052002,10,0.6622200637240093,0.858706804591133,0.15,0.25,0.40361003186200467,0.25,0.40361003186200467,15.0,0.15,0.05,0.7396197425683894,0.7396197425683894,0.790216676597126,196244.7797358046,2495958.6040151636
7961542845,12.778342247009277,50,0.5330351555839042,0.883916901246466,0.45,0.25,0.3840175777919521,0.25,0.3840175777919521,15.0,0.15,0.05,0.7309520764411543,0.7309520764411543,0.781549010469891,196247.3813999279,2496401.3969486784
7961542848,12.778342247009277,50,0.5330351555839042,0.883916901246466,0.45,0.25,0.3840175777919521,0.25,0.3840175777919521,15.0,0.15,0.05,0.7309520764411543,0.7309520764411543,0.781549010469891,196246.5750384939,2496418.925836791
7961542885,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,196247.63138083444,2496794.446677229
7961542899,12.048407554626465,50,0.5619741890161344,0.7489565975079834,0.45,0.25,0.3984870945080672,0.25,0.3984870945080672,15.0,0.15,0.05,0.7160223722374832,0.7160223722374832,0.7666193062662199,196344.760790315,2496634.210558294
7961542900,14.375899314880371,50,0.4696983147960011,0.7384088270539568,0.45,0.25,0.35234915739800055,0.25,0.35234915739800055,15.0,0.15,0.05,0.6534061113808899,0.6534061113808899,0.7040030454096265,196344.13919067488,2496418.492446039
7961542901,14.375899314880371,50,0.4696983147960011,0.7384088270539568,0.45,0.25,0.35234915739800055,0.25,0.35234915739800055,15.0,0.15,0.05,0.6534061113808899,0.6534061113808899,0.7040030454096265,196344.0822536113,2496401.0360711957
7961542902,11.56930160522461,50,0.5809688514592359,0.6258889126451466,0.45,0.25,0.40798442572961796,0.25,0.40798442572961796,15.0,0.15,0.05,0.69760198160979,0.69760198160979,0.7481989156385267,196343.51181400707,2496193.607934873
7961542903,8.617786407470703,50,0.697984795316773,0.6992310840056661,0.45,0.25,0.4664923976583865,0.0875,0.13994771929751595,120.0,0.9,1.0,0.6941889522851449,0.7919978879573191,1.0,196343.46355273633,2496185.4398895027
7961542904,12.048407554626465,50,0.5619741890161344,0.7489565975079834,0.45,0.25,0.3984870945080672,0.25,0.3984870945080672,15.0,0.15,0.05,0.7160223722374832,0.7160223722374832,0.7666193062662199,196351.61738284264,2496634.19687584
7961542905,14.375899314880371,50,0.4696983147960011,0.7384088270539568,0.45,0.25,0.35234915739800055,0.25,0.35234915739800055,15.0,0.15,0.05,0.6534061113808899,0.6534061113808899,0.7040030454096265,196351.30441154796,2496418.46158882
7961542906,14.375899314880371,50,0.4696983147960011,0.7384088270539568,0.45,0.25,0.35234915739800055,0.25,0.35234915739800055,15.0,0.15,0.05,0.6534061113808899,0.6534061113808899,0.7040030454096265,196351.2783577824,2496401.004604315
7961542907,11.56930160522461,50,0.5809688514592359,0.6258889126451466,0.45,0.25,0.40798442572961796,0.25,0.40798442572961796,15.0,0.15,0.05,0.69760198160979,0.69760198160979,0.7481989156385267,196351.0073555588,2496193.6148963277
7961542908,8.617786407470703,50,0.697984795316773,0.6992310840056661,0.45,0.25,0.4664923976583865,0.0875,0.13994771929751595,120.0,0.9,1.0,0.6941889522851449,0.7919978879573191,1.0,196350.96917104739,2496185.435568094
7961542909,12.048407554626465,50,0.5619741890161344,0.7489565975079834,0.45,0.25,0.3984870945080672,0.25,0.3984870945080672,15.0,0.15,0.05,0.7160223722374832,0.7160223722374832,0.7666193062662199,196344.73942505027,2496625.842462247
7961542910,13.43482494354248,50,0.5070082042677013,0.6258084730242608,0.45,0.25,0.37100410213385066,0.25,0.37100410213385066,15.0,0.15,0.05,0.6495074510300711,0.6495074510300711,0.7001043850588078,196247.1835507023,2496634.433789968
7961542911,13.43482494354248,50,0.5070082042677013,0.6258084730242608,0.45,0.25,0.37100410213385066,0.25,0.37100410213385066,15.0,0.15,0.05,0.6495074510300711,0.6495074510300711,0.7001043850588078,196247.15644407488,2496626.298567425
7961542916,15.1974458694458,10,0.4371272321268219,0.6387266374636353,0.15,0.25,0.29106361606341097,0.25,0.29106361606341097,15.0,0.15,0.05,0.5383143602483431,0.5383143602483431,0.5889112942770798,196246.09228451224,2496193.6170793623
7961542917,11.311598777770996,80,0.5911857528027183,0.6328248153798648,0.95,0.25,0.4880928764013591,0.0875,0.14642786292040774,120.0,0.9,1.0,0.7201439404705429,0.8209769431667332,1.0,196246.03499460767,2496185.5157107166
7961542921,15.765551567077637,10,0.4146040804690486,0.660219489065838,0.15,0.25,0.2798020402345243,0.25,0.2798020402345243,15.0,0.15,0.05,0.5290475245713412,0.5290475245713412,0.5796444586000778,196569.97401198978,2496624.7036001906
7961542928,12.248184204101562,50,0.5540538323068704,0.9226484952593551,0.45,0.25,0.3945269161534352,0.25,0.3945269161534352,15.0,0.15,0.05,0.7542971148143046,0.7542971148143046,0.8048940488430413,196569.4311207626,2496417.496944838
7961542936,16.949159622192383,10,0.36767868640974155,0.7873655389988639,0.15,0.25,0.2563393432048708,0.25,0.2563393432048708,15.0,0.15,0.05,0.530332530916048,0.530332530916048,0.5809294649447847,196385.77156614425,2496418.3120554755
7961542945,16.949159622192383,10,0.36767868640974155,0.7873655389988639,0.15,0.25,0.2563393432048708,0.25,0.2563393432048708,15.0,0.15,0.05,0.530332530916048,0.530332530916048,0.5809294649447847,196383.57356076455,2496400.8758546254
7961542987,10.243358612060547,10,0.6335372647828246,0.7645303899647973,0.15,0.25,0.3892686323914123,0.25,0.3892686323914123,15.0,0.15,0.05,0.6974318196000354,0.6974318196000354,0.7480287536287721,196567.24114262644,2496193.6080618836
7961542988,10.172781944274902,50,0.6363353514745488,0.7400262260819677,0.45,0.25,0.4356676757372744,0.25,0.4356676757372744,15.0,0.15,0.05,0.7621245349789487,0.7621245349789487,0.8127214690076854,196567.1483298844,2496185.263566497
7961771623,6.899074554443359,50,0.7661249457907331,0.8019188401894084,0.45,0.25,0.5005624728953666,0.0875,0.15016874186860998,120.0,0.9,1.0,0.7593821786059772,0.8619609248113287,1.0,196705.86235922162,2496353.528612394
7961771626,14.31284236907959,10,0.4721982741508664,0.6483376940158835,0.15,0.25,0.30859913707543324,0.25,0.30859913707543324,15.0,0.15,0.05,0.5635133017020342,0.5635133017020342,0.6141102357307708,196706.33634588507,2496463.528866586
7961771629,13.376009941101074,50,0.5093399872884704,0.5503089510845092,0.45,0.25,0.3721699936442352,0.25,0.3721699936442352,15.0,0.15,0.05,0.6321482295086331,0.6321482295086331,0.6827451635373698,197353.13335227116,2496182.2114360495
7961771682,15.284225463867188,50,0.43368676325967176,0.0,0.45,0.25,0.3343433816298359,0.25,0.3343433816298359,15.0,0.15,0.05,0.4453963961187867,0.4453963961187867,0.49599333014752334,196005.27497336362,2496722.164493624
7961786798,8.792498588562012,50,0.6910581459844687,0.8064911078695793,0.45,0.25,0.46302907299223434,0.0875,0.13890872189767028,120.0,0.9,1.0,0.7169865016383866,0.8143105718572995,1.0,196689.45813312073,2496147.9988864106
7961786812,11.542015075683594,50,0.5820506548025725,0.6171194204609023,0.45,0.25,0.4085253274012862,0.25,0.4085253274012862,15.0,0.15,0.05,0.6961127807368978,0.6961127807368978,0.7467097147656344,196739.61286741373,2496184.6720714257
7961786849,9.333380699157715,50,0.6696143022478083,0.8897696942607785,0.45,0.25,0.4523071511239041,0.0875,0.13569214533717122,120.0,0.9,1.0,0.7253687188689234,0.8211917200262701,1.0,196689.94249586103,2496185.0323499315
7961786850,9.333380699157715,50,0.6696143022478083,0.8897696942607785,0.45,0.25,0.4523071511239041,0.0875,0.13569214533717122,120.0,0.9,1.0,0.7253687188689234,0.8211917200262701,1.0,196705.9106090549,2496184.9940651935
7961786851,8.987152099609375,50,0.6833409015204305,0.888255216940937,0.45,0.25,0.45917045076021523,0.0875,0.13775113522806456,120.0,0.9,1.0,0.7329515271170839,0.8297353902235141,1.0,196690.0282574984,2496191.4594286433
7961786852,8.987152099609375,50,0.6833409015204305,0.888255216940937,0.45,0.25,0.45917045076021523,0.0875,0.13775113522806456,120.0,0.9,1.0,0.7329515271170839,0.8297353902235141,1.0,196706.21489967313,2496191.538752004
7961786863,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,197394.4418751867,2496778.8818236063
7961786893,10.222296714782715,50,0.634372285992023,0.9636588711360135,0.45,0.25,0.4346861429960115,0.25,0.4346861429960115,15.0,0.15,0.05,0.8167567036788183,0.8167567036788183,0.8673536377075549,197431.71458309045,2496181.882167422
7961786904,10.716621398925781,50,0.6147742607028092,0.8000142640857072,0.45,0.25,0.4248871303514046,0.25,0.4248871303514046,15.0,0.15,0.05,0.7631068354782528,0.7631068354782528,0.8137037695069894,197436.84110262792,2496190.725961699
7961786907,10.716621398925781,50,0.6147742607028092,0.8000142640857072,0.45,0.25,0.4248871303514046,0.25,0.4248871303514046,15.0,0.15,0.05,0.7631068354782528,0.7631068354782528,0.8137037695069894,197408.6539204988,2496216.9852066273
7961993768,14.476314544677734,50,0.4657172467326038,0.6316501918821116,0.45,0.25,0.3503586233663019,0.25,0.3503586233663019,15.0,0.15,0.05,0.6241287583467204,0.6241287583467204,0.6747256923754571,197457.1856826311,2496397.1418153923
7962005188,12.75657844543457,50,0.533898004531838,0.8391497489158533,0.45,0.25,0.384449002265919,0.25,0.384449002265919,15.0,0.15,0.05,0.7203211401746581,0.7203211401746581,0.7709180742033948,197457.99401655304,2496413.6078252965
7962005192,12.840744972229004,10,0.5305611334963928,0.8430818492930564,0.15,0.25,0.3377805667481964,0.25,0.3377805667481964,15.0,0.15,0.05,0.6501351990959195,0.6501351990959195,0.7007321331246562,197392.20853572036,2496345.3519193633
7962005231,6.899074554443359,50,0.7661249457907331,0.8019188401894084,0.45,0.25,0.5005624728953666,0.0875,0.15016874186860998,120.0,0.9,1.0,0.7593821786059772,0.8619609248113287,1.0,196689.9163496485,2496350.507274433
7962005236,15.482587814331055,10,0.42582247793158234,0.8662265621259939,0.15,0.25,0.2854112389657912,0.25,0.2854112389657912,15.0,0.15,0.05,0.587841251187027,0.587841251187027,0.6384381852157637,196630.65232582088,2496399.9271163847
7962005244,15.090481758117676,10,0.4413679375297513,0.8034221122271465,0.15,0.25,0.2931839687648757,0.25,0.2931839687648757,15.0,0.15,0.05,0.5822446874511251,0.5822446874511251,0.6328416214798618,196649.95723911107,2496417.147262672
7962005264,13.137900352478027,50,0.5187800939413039,0.9079801193977642,0.45,0.25,0.3768900469706519,0.25,0.3768900469706519,15.0,0.15,0.05,0.7277020909112887,0.7277020909112887,0.7782990249400253,196769.3562838261,2496416.617729521
7962005294,14.59808349609375,50,0.4608895877751534,0.7858537557149323,0.45,0.25,0.3479447938875767,0.25,0.3479447938875767,15.0,0.15,0.05,0.6595416709825829,0.6595416709825829,0.7101386050113195,196707.04692342388,2496624.0679350784
7962005295,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,196693.97682336852,2496827.0542852315
7962005297,9.601822853088379,50,0.6589716289397897,0.8407647400002632,0.45,0.25,0.4469858144698948,0.25,0.4469858144698948,15.0,0.15,0.05,0.8020227438109291,0.8020227438109291,0.8526196778396657,196692.18489562662,2496416.878351296
7962005298,9.324920654296875,50,0.66994970968031,0.8524269353620202,0.45,0.25,0.452474854840155,0.0875,0.1357424564520465,120.0,0.9,1.0,0.7162275654550848,0.8120740451327066,1.0,196691.7740537313,2496399.72828974
7962005300,14.59808349609375,50,0.4608895877751534,0.7858537557149323,0.45,0.25,0.3479447938875767,0.25,0.3479447938875767,15.0,0.15,0.05,0.6595416709825829,0.6595416709825829,0.7101386050113195,196707.09764391085,2496633.410825562
7962005301,9.601822853088379,50,0.6589716289397897,0.8407647400002632,0.45,0.25,0.4469858144698948,0.25,0.4469858144698948,15.0,0.15,0.05,0.8020227438109291,0.8020227438109291,0.8526196778396657,196706.13603576418,2496416.9020448783
7962005302,9.324920654296875,50,0.66994970968031,0.8524269353620202,0.45,0.25,0.452474854840155,0.0875,0.1357424564520465,120.0,0.9,1.0,0.7162275654550848,0.8120740451327066,1.0,196706.06308455806,2496399.6566381496
7962005327,10.807316780090332,50,0.6111785463258121,0.8356796160946378,0.45,0.25,0.42308927316290607,0.25,0.42308927316290607,15.0,0.15,0.05,0.7696859591354374,0.7696859591354374,0.820282893164174,197393.64232719812,2496622.3578291293
7962005328,10.807316780090332,50,0.6111785463258121,0.8356796160946378,0.45,0.25,0.42308927316290607,0.25,0.42308927316290607,15.0,0.15,0.05,0.7696859591354374,0.7696859591354374,0.820282893164174,197407.99699266307,2496621.9751542807
7962005329,10.807316780090332,50,0.6111785463258121,0.8356796160946378,0.45,0.25,0.42308927316290607,0.25,0.42308927316290607,15.0,0.15,0.05,0.7696859591354374,0.7696859591354374,0.820282893164174,197393.6852055046,2496631.3239633483
7962005330,10.807316780090332,50,0.6111785463258121,0.8356796160946378,0.45,0.25,0.42308927316290607,0.25,0.42308927316290607,15.0,0.15,0.05,0.7696859591354374,0.7696859591354374,0.820282893164174,197408.02299184934,2496631.1300485465
7962005345,12.23743724822998,50,0.5544799067468277,0.9041673731557298,0.45,0.25,0.39473995337341383,0.25,0.39473995337341383,15.0,0.15,0.05,0.7499537826743705,0.7499537826743705,0.8005507167031072,197512.7620521987,2496413.3711791136
7962005346,17.229103088378906,50,0.3565800314045106,0.852468704839137,0.45,0.25,0.2957900157022553,0.25,0.2957900157022553,15.0,0.15,0.05,0.6083941966227162,0.6083941966227162,0.6589911306514529,197514.19880315423,2496630.5341623225
7962005347,17.229103088378906,50,0.3565800314045106,0.852468704839137,0.45,0.25,0.2957900157022553,0.25,0.2957900157022553,15.0,0.15,0.05,0.6083941966227162,0.6083941966227162,0.6589911306514529,197514.14261579543,2496621.934071989
7962005352,26.223188400268555,50,0.0,0.0,0.45,0.25,0.11750000000000001,0.25,0.11750000000000001,15.0,0.15,0.05,0.1635,0.1635,0.21409693402873667,197515.50112155115,2496825.1771212034
7962005353,13.097871780395508,50,0.5203670690471986,0.6951901493459072,0.45,0.25,0.3776835345235993,0.25,0.3776835345235993,15.0,0.15,0.05,0.675536132217156,0.675536132217156,0.7261330662458927,197484.18468176824,2495961.4625705467
